PROVINCE,DISTRICT,Cluster,HI04,HI05,TYPEHH,HH_WT,C_hhweight,G01,G02,G02A,G02B,G28,G29,G30,G31,G32,G33,G34,G35A,G35B,G36A,G36B,G37A,G37B,G38,G39,G40,G41,G42,G43,G44,G45,G46,G47,G48,G48_AREA_OTHER,G49_SQUARE,G49_L,G49_W,G49_CERCLE,G50,G51,G52,G53,G54,G54_OTHER,G55_1,G55_2,G55_3,G55_4,G55_5,G55_6,G55_7,G55_8,G55_9,G55_10,G55_OTHER
Southern Province,Ruhango,118,Rural,1,Ordinary HH,1072.903900452489,976.8136475581209,01,120,No,,Manufactured biomass stove,Manufactured biomass stove,Manufactured biomass stove,Manufactured biomass stove,Manufactured biomass stove,Manufactured biomass stove,Manufactured biomass stove,Yes,Never,Yes,Never,Yes,Never,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,No,,,,,,,,,,,,Price,,,,,,,,,,,, 
Southern Province,Ruhango,118,Rural,2,Ordinary HH,1072.903900452489,976.8136475581209,01,60,No,,3-Stones/Open fire stove,3-Stones/Open fire stove,3-Stones/Open fire stove,3-Stones/Open fire stove,3-Stones/Open fire stove,3-Stones/Open fire stove,3-Stones/Open fire stove,No,,No,,No,,Agree,Don't know,Agree,No Opinion,No Opinion,No Opinion,Disagree,Agree,Yes,No,Roughly square,,4,,,,Flat,4,2,No,Fuel used,,,,,,,,,,,, 
Southern Province,Ruhango,118,Rural,3,Ordinary HH,1072.903900452489,976.8136475581209,01,180,No,,,,,,,,,No,,Yes,Always,No,,Don't know,Agree,Agree,Agree,Agree,Don't know,Disagree,Don't know,Yes,No,Roughly rectangular,,,4,2,,Flat,3,1,No,Price,,,,,,,,,,,, 
Southern Province,Ruhango,118,Rural,4,Ordinary HH,1072.903900452489,976.8136475581209,01,50,No,,,,,,,,,Yes,Never,Yes,Never,Yes,Never,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Yes,No,"Other, estimate the area in meters",3,,,,,None of the above,3,4,No,Price,,,,,,,,,,,, 
Southern Province,Ruhango,118,Rural,5,Ordinary HH,1072.903900452489,976.8136475581209,02,240,No,,,,,,,,,No,,Yes,Less than half the time,No,,No Opinion,Strongly Agree,Don't know,Don't know,Agree,Don't know,Disagree,No Opinion,Yes,No,Roughly circular,,,,,4,Flat,6,1,Yes,Fuel savings,,,,,,,,,,,, 
Southern Province,Ruhango,118,Rural,6,Ordinary HH,1072.903900452489,976.8136475581209,01,60,No,,3-Stones/Open fire stove,3-Stones/Open fire stove,3-Stones/Open fire stove,3-Stones/Open fire stove,3-Stones/Open fire stove,3-Stones/Open fire stove,3-Stones/Open fire stove,No,,Yes,Always,No,,Don't know,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Yes,No,Roughly rectangular,,,6,4,,Flat,3,1,No,Price,,,,,,,,,,,, 
Southern Province,Ruhango,118,Rural,7,Ordinary HH,1072.903900452489,976.8136475581209,01,60,No,,,,,,,,,No,,No,,No,,Strongly Agree,Don't know,Strongly Disagree,Disagree,Disagree,Disagree,No Opinion,No Opinion,No,No,Roughly square,,4,,,,Flat,4,2,No,Fuel used,,,,,,,,,,,, 
Southern Province,Ruhango,118,Rural,8,Ordinary HH,1072.903900452489,976.8136475581209,04,60,Yes,,,,,,,,,No,,No,,No,,Strongly Agree,Agree,Agree,Agree,Strongly Agree,No Opinion,Agree,No Opinion,Yes,No,Roughly square,,3,,,,Flat,3,2,No,Fuel used,,,,,,,,,,,, 
Southern Province,Ruhango,118,Rural,9,Ordinary HH,1072.903900452489,976.8136475581209,01,60,No,,,,,,,,,No,,Yes,Always,No,,Don't know,Agree,Agree,Disagree,Agree,Don't know,Disagree,Don't know,Yes,No,Roughly rectangular,,,5,3,,Flat,5,1,No,Price,,,,,,,,,,,, 
Southern Province,Ruhango,118,Rural,10,Ordinary HH,1072.903900452489,976.8136475581209,02,60,No,,,,,,,,,No,,No,,No,,Strongly Agree,Strongly Agree,No Opinion,Disagree,Strongly Agree,No Opinion,Disagree,No Opinion,Yes,No,Roughly square,,3,,,,Flat,5,2,No,Fuel savings,,,,,,,,,,,, 
Southern Province,Ruhango,118,Rural,11,Ordinary HH,1072.903900452489,976.8136475581209,01,30,No,,,,,,,,,No,,No,,No,,Strongly Agree,Strongly Agree,Agree,Disagree,Strongly Agree,No Opinion,Agree,Don't know,Yes,No,Roughly square,,4,,,,Flat,4,2,No,Speed to cook,,,,,,,,,,,, 
Southern Province,Ruhango,118,Rural,12,Ordinary HH,1072.903900452489,976.8136475581209,02,120,No,,,,,,,,,Yes,Never,Yes,Never,Yes,Never,Agree,Agree,Agree,No Opinion,Agree,Agree,Agree,Don't know,No,,,,,,,,,,,,Fuel savings,,,,,,,,,,,, 
Southern Province,Ruhango,118,Rural,13,Ordinary HH,1072.903900452489,976.8136475581209,01,60,No,,,,,,,,,Yes,Did not cook beans in the last 7 days,Yes,About half the time,No,,No Opinion,Strongly Agree,No Opinion,Don't know,Agree,No Opinion,Strongly Disagree,No Opinion,No,,,,,,,,,,,,Fuel used,,,,,,,,,,,, 
Southern Province,Ruhango,118,Rural,14,Ordinary HH,1072.903900452489,976.8136475581209,02,150,Yes,,3-Stones/Open fire stove,3-Stones/Open fire stove,Manufactured biomass stove,3-Stones/Open fire stove,3-Stones/Open fire stove,3-Stones/Open fire stove,3-Stones/Open fire stove,No,,No,,No,,Strongly Agree,Agree,No Opinion,Strongly Agree,Agree,No Opinion,Agree,Disagree,Yes,No,Roughly square,,3,,,,Flat,6,2,Yes,Fuel used,,,,,,,,,,,, 
Southern Province,Ruhango,118,Rural,15,Ordinary HH,1072.903900452489,976.8136475581209,02,60,Yes,,,,,,,,,Yes,Less than half the time,Yes,Always,Yes,Always,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Yes,No,Roughly rectangular,,,2,2,,Flat,2,2,No,Price,,,,,,,,,,,, 
Southern Province,Ruhango,118,Rural,16,Ordinary HH,1072.903900452489,976.8136475581209,02,60,No,,,,,,,,,No,,No,,No,,Agree,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No,No,Roughly square,,2,,,,Flat,2,1,Yes,Fuel used,,,,,,,,,,,, 
Southern Province,Ruhango,118,Rural,17,Ordinary HH,1072.903900452489,976.8136475581209,01,120,No,,Traditional/Locally built stove,Traditional/Locally built stove,Traditional/Locally built stove,Traditional/Locally built stove,Traditional/Locally built stove,Traditional/Locally built stove,Traditional/Locally built stove,Yes,Never,Yes,Never,Yes,Never,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Yes,No,Roughly rectangular,,,4,2,,Flat,2,2,Yes,Price,,,,,,,,,,,, 
Southern Province,Ruhango,118,Rural,18,Ordinary HH,4272.284000000001,4297.670526833173,02,60,No,,,,,,,,,No,,No,,No,,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,No,,,,,,,,,,,,Fuel savings,,,,,,,,,,,, 
Southern Province,Ruhango,119,Urban,1,Ordinary HH,190.0630190839694,177.5440240869071,01,30,No,No,,,,,,,,No,,Yes,Always,No,,Don't know,Agree,Don't know,Agree,Agree,Don't know,Disagree,Don't know,Yes,No,Roughly rectangular,,,5,3,,Flat,5,2,No,Price,,,,,,,,,,,, 
Southern Province,Ruhango,119,Urban,2,Ordinary HH,349.4492,383.0910916350749,02,120,Yes,Yes,,,,,,,,Yes,Less than half the time,No,,No,,Agree,Agree,Agree,Don't know,Agree,Agree,Don't know,Don't know,No,,,,,,,,,,,,Fuel used,,,,,,,,,,,, 
Southern Province,Ruhango,119,Urban,3,Ordinary HH,190.0630190839694,177.5440240869071,03,120,No,No,,,,,,,,No,,No,,No,,Agree,Disagree,Agree,No Opinion,No Opinion,Agree,No Opinion,No Opinion,No,No,Roughly square,,2,,,,Flat,2,1,Yes,Fuel used,,,,,,,,,,,, 
Southern Province,Ruhango,119,Urban,4,Ordinary HH,190.0630190839694,177.5440240869071,01,60,No,No,,,,,,,,No,,No,,No,,No Opinion,Disagree,No Opinion,No Opinion,Disagree,No Opinion,Disagree,No Opinion,Yes,No,Roughly square,,4,,,,Flat,4,1,No,Fuel used,,,,,,,,,,,, 
Southern Province,Ruhango,119,Urban,5,Ordinary HH,190.0630190839694,177.5440240869071,02,120,No,No,,,,,,,,No,,No,,No,,Agree,Agree,No Opinion,Agree,No Opinion,No Opinion,No Opinion,No Opinion,Yes,No,Roughly square,,2,,,,Flat,2,1,No,Price,,,,,,,,,,,, 
Southern Province,Ruhango,119,Urban,6,Ordinary HH,190.0630190839694,177.5440240869071,01,120,No,No,,,,,,,,No,,No,,No,,Strongly Agree,Strongly Agree,No Opinion,Disagree,Strongly Agree,No Opinion,Disagree,Strongly Agree,Yes,No,Roughly square,,4,,,,Flat,6,2,Yes,Fuel savings,,,,,,,,,,,, 
Southern Province,Ruhango,119,Urban,7,Ordinary HH,190.0630190839694,177.5440240869071,02,120,No,No,,,,,,,,No,,No,,No,,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Yes,No,Roughly square,,4,,,,Flat,6,1,Yes,Fuel savings,,,,,,,,,,,, 
Southern Province,Ruhango,119,Urban,8,Ordinary HH,190.0630190839694,177.5440240869071,01,180,No,No,3-Stones/Open fire stove,3-Stones/Open fire stove,3-Stones/Open fire stove,3-Stones/Open fire stove,3-Stones/Open fire stove,3-Stones/Open fire stove,3-Stones/Open fire stove,No,,Yes,Always,No,,Don't know,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Yes,No,Roughly rectangular,,,4,2,,Flat,4,1,No,Price,,,,,,,,,,,, 
Southern Province,Ruhango,119,Urban,9,Ordinary HH,190.0630190839694,177.5440240869071,02,90,No,No,,,,,,,,No,,Yes,Less than half the time,No,,No Opinion,Agree,No Opinion,Strongly Agree,Agree,No Opinion,Strongly Disagree,No Opinion,Yes,No,Roughly square,,2,,,,Flat,4,1,Yes,Speed to cook,,,,,,,,,,,, 
Southern Province,Ruhango,119,Urban,10,Ordinary HH,349.4492,383.0910916350749,02,120,No,No,,,,,,,,No,,No,,No,,Agree,Agree,No Opinion,Don't know,No Opinion,No Opinion,Agree,Don't know,Yes,Yes,Roughly square,,2,,,,Flat,4,2,No,Fuel used,,,,,,,,,,,, 
Southern Province,Ruhango,119,Urban,11,Ordinary HH,349.4492,383.0910916350749,01,120,Yes,No,,,,,,,,Yes,Never,Yes,Less than half the time,No,,Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Agree,Strongly Disagree,Agree,Yes,No,Roughly square,,2,,,,Flat,6,1,Yes,Fuel used,,,,,,,,,,,, 
Southern Province,Ruhango,119,Urban,13,Ordinary HH,349.4492,383.0910916350749,03,60,Yes,Yes,,,,,,,,No,,Yes,Always,No,,Agree,Agree,Agree,Agree,Disagree,Don't know,Disagree,Agree,Yes,Yes,Roughly rectangular,,,3,2,,Flat,3,1,No,Price,,,,,,,,,,,, 
Southern Province,Ruhango,119,Urban,14,Ordinary HH,349.4492,383.0910916350749,02,180,No,No,,,,,,,,Yes,Never,No,,No,,Agree,Agree,Agree,Don't know,Agree,Agree,Agree,Don't know,Yes,Yes,Roughly square,,2,,,,Flat,3,2,Yes,Speed to cook,,,,,,,,,,,, 
Southern Province,Ruhango,119,Urban,15,Ordinary HH,349.4492,383.0910916350749,02,300,Yes,No,,,,,,,,No,,Yes,Less than half the time,No,,Disagree,Strongly Agree,Agree,Agree,Agree,No Opinion,Strongly Disagree,No Opinion,Yes,Yes,Roughly rectangular,,,3,2,,Flat,5,1,Yes,Price,,,,,,,,,,,, 
Southern Province,Ruhango,119,Urban,16,Ordinary HH,349.4492,383.0910916350749,01,30,Yes,Yes,,,,,,,,No,,No,,No,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,No,,,,,,,,,,,,Price,,,,,,,,,,,, 
Southern Province,Ruhango,119,Urban,17,Ordinary HH,349.4492,383.0910916350749,02,60,Yes,Yes,,,,,,,,Yes,Never,Yes,Never,Yes,Never,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Yes,Yes,Roughly rectangular,,,3,2,,Flat,3,2,No,Price,,,,,,,,,,,, 
Southern Province,Ruhango,119,Urban,18,Ordinary HH,349.4492,383.0910916350749,02,60,Yes,Yes,,,,,,,,No,,No,,No,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Yes,Yes,Roughly rectangular,,,3,2,,Flat,3,2,Yes,Price,,,,,,,,,,,, 
Southern Province,Ruhango,119,Urban,22,Ordinary HH,349.4492,383.0910916350749,02,60,No,No,,,,,,,,No,,No,,No,,Strongly Agree,Agree,Agree,Agree,Strongly Agree,No Opinion,Agree,No Opinion,Yes,Yes,Roughly square,,4,,,,Flat,5,2,No,Speed to cook,,,,,,,,,,,, 
Southern Province,Muhanga,120,Urban,1,Ordinary HH,236.6287,237.8543540755151,02,180,Yes,Yes,,,,,,,,No,,Yes,Always,No,,Agree,Agree,Don't know,Agree,Agree,Agree,Disagree,Disagree,Yes,Yes,Roughly square,,2,,,,Flat,2,1,Yes,Price,,,,,,,,,,,, 
Southern Province,Muhanga,120,Urban,2,Ordinary HH,236.6287,237.8543540755151,02,120,Yes,No,,,,,,,,Yes,Never,Yes,About half the time,No,,No Opinion,Strongly Agree,Don't know,Agree,Agree,Don't know,Strongly Disagree,No Opinion,Yes,No,Roughly square,,3,,,,Flat,4,1,Yes,Fuel used,,,,,,,,,,,, 
Southern Province,Muhanga,120,Urban,3,Ordinary HH,236.6287,237.8543540755151,02,120,Yes,No,Traditional/Locally built stove,Traditional/Locally built stove,Traditional/Locally built stove,Traditional/Locally built stove,Traditional/Locally built stove,Traditional/Locally built stove,Traditional/Locally built stove,Yes,Never,Yes,Less than half the time,No,,Agree,Agree,Agree,Agree,Agree,Agree,No Opinion,Agree,Yes,Yes,Roughly square,,2,,,,Flat,5,2,Yes,Speed to cook,,,,,,,,,,,, 
Southern Province,Muhanga,120,Urban,4,Ordinary HH,236.6287,237.8543540755151,02,180,Yes,No,Traditional/Locally built stove,Traditional/Locally built stove,Traditional/Locally built stove,Traditional/Locally built stove,Traditional/Locally built stove,Traditional/Locally built stove,Manufactured biomass stove,No,,Yes,About half the time,No,,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Strongly Disagree,Agree,Yes,No,Roughly square,,2,,,,Flat,4,1,Yes,Fuel savings,,,,,,,,,,,, 
Southern Province,Muhanga,120,Urban,5,Ordinary HH,236.6287,237.8543540755151,02,60,Yes,No,,,,,,,,Yes,Never,Yes,Never,Yes,About half the time,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Yes,No,Roughly square,,3,,,,Flat,2,2,No,Price,,,,,,,,,,,, 
Southern Province,Muhanga,120,Urban,6,Ordinary HH,236.6287,237.8543540755151,02,60,Yes,Yes,LPG stove,LPG stove,Manufactured biomass stove,LPG stove,Manufactured biomass stove,Manufactured biomass stove,LPG stove,Yes,Never,Yes,About half the time,Yes,About half the time,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Yes,Yes,Roughly square,,3,,,,Flat,2,2,Yes,Price,,,,,,,,,,,, 
Southern Province,Muhanga,120,Urban,7,Ordinary HH,466.49658,481.9913296559732,03,240,No,No,,,,,,,,No,,No,,No,,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Disagree,Agree,Yes,No,Roughly square,,3,,,,Flat,5,0,No,Fuel used,,,,,,,,,,,, 
Southern Province,Muhanga,120,Urban,8,Ordinary HH,236.6287,237.8543540755151,02,180,Yes,No,,,,,,,,No,,Yes,Always,No,,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Yes,Yes,Roughly rectangular,,,3,2,,Flat,3,1,No,Price,,,,,,,,,,,, 
Southern Province,Muhanga,120,Urban,9,Ordinary HH,236.6287,237.8543540755151,03,120,Yes,No,Manufactured biomass stove,Manufactured biomass stove,Manufactured biomass stove,Manufactured biomass stove,Manufactured biomass stove,Manufactured biomass stove,Manufactured biomass stove,Yes,Never,No,,No,,No Opinion,Agree,Agree,Don't know,Agree,Agree,Disagree,No Opinion,Yes,Yes,Roughly square,,2,,,,Flat,6,1,Yes,Price,,,,,,,,,,,, 
Southern Province,Muhanga,120,Urban,10,Ordinary HH,236.6287,237.8543540755151,03,180,Yes,No,,,,,,,,No,,No,,No,,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,No,,,,,,,,,,,,Price,,,,,,,,,,,, 
Southern Province,Muhanga,120,Urban,11,Ordinary HH,236.6287,237.8543540755151,02,120,Yes,No,,,,,,,,No,,No,,No,,No Opinion,No Opinion,Agree,Agree,No Opinion,Agree,No Opinion,Agree,Yes,Yes,Roughly square,,2,,,,Flat,2,2,No,Fuel used,,,,,,,,,,,, 
Southern Province,Muhanga,120,Urban,12,Ordinary HH,236.6287,237.8543540755151,01,60,Yes,Yes,LPG stove,Manufactured biomass stove,Manufactured biomass stove,LPG stove,Manufactured biomass stove,Manufactured biomass stove,LPG stove,No,,Yes,Never,Yes,About half the time,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Yes,Yes,Roughly rectangular,,,2,2,,Flat,2,0,No,Price,,,,,,,,,,,, 
Southern Province,Muhanga,120,Urban,13,Ordinary HH,236.6287,237.8543540755151,02,120,Yes,No,,,,,,,,No,,No,,No,,Agree,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,Yes,Yes,Roughly square,,2,,,,Flat,2,1,No,Price,,,,,,,,,,,, 
Southern Province,Muhanga,120,Urban,14,Ordinary HH,236.6287,237.8543540755151,02,120,Yes,No,Traditional/Locally built stove,Traditional/Locally built stove,Traditional/Locally built stove,Traditional/Locally built stove,Traditional/Locally built stove,Traditional/Locally built stove,Manufactured biomass stove,Yes,Never,Yes,Less than half the time,No,,Don't know,Strongly Agree,Agree,Agree,Agree,Agree,Disagree,No Opinion,Yes,No,Roughly rectangular,,,3,2,,Flat,6,1,Yes,Fuel used,,,,,,,,,,,, 
Southern Province,Muhanga,120,Urban,15,Ordinary HH,466.49658,481.9913296559732,02,720,No,No,,,,,,,,No,,No,,No,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Yes,No,Roughly rectangular,,,5,4,,Flat,3,1,Yes,Fuel used,,,,,,,,,,,, 
Southern Province,Muhanga,120,Urban,16,Ordinary HH,236.6287,237.8543540755151,02,240,Yes,No,,,,,,,,No,,No,,No,,No Opinion,No Opinion,Disagree,Agree,Agree,Agree,Disagree,Agree,Yes,Yes,Roughly square,,2,,,,Flat,2,2,No,Fuel used,,,,,,,,,,,, 
Southern Province,Muhanga,120,Urban,17,Ordinary HH,236.6287,237.8543540755151,01,150,No,No,,,,,,,,No,,Yes,Always,No,,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Yes,Yes,Roughly square,,2,,,,Flat,2,1,Yes,Price,,,,,,,,,,,, 
Southern Province,Muhanga,120,Urban,18,Ordinary HH,466.49658,481.9913296559732,02,60,No,No,,,,,,,,No,,No,,No,,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Yes,No,Roughly square,,3,,,,Flat,3,2,No,Fuel savings,,,,,,,,,,,, 
Southern Province,Muhanga,121,Rural,1,Ordinary HH,1083.059,1087.677652935274,01,60,Yes,,Manufactured biomass stove,Manufactured biomass stove,Manufactured biomass stove,Manufactured biomass stove,Manufactured biomass stove,Manufactured biomass stove,Manufactured biomass stove,Yes,Never,Yes,About half the time,Yes,Less than half the time,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Yes,Yes,Roughly square,,3,,,,Flat,3,2,Yes,Price,,,,,,,,,,,, 
Southern Province,Muhanga,121,Rural,2,Ordinary HH,1083.059,1087.677652935274,02,30,No,,Traditional/Locally built stove,Manufactured biomass stove,Traditional/Locally built stove,Manufactured biomass stove,Traditional/Locally built stove,Traditional/Locally built stove,Manufactured biomass stove,No,,No,,No,,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Yes,No,Roughly square,,4,,,,Flat,5,2,Yes,Fuel used,,,,,,,,,,,, 
Southern Province,Muhanga,121,Rural,3,Ordinary HH,1083.059,1087.677652935274,02,180,No,,,,,,,,,No,,No,,No,,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Yes,No,Roughly square,,3,,,,Flat,3,1,No,Fuel savings,,,,,,,,,,,, 
Southern Province,Muhanga,121,Rural,4,Ordinary HH,1083.059,1087.677652935274,01,210,No,,,,,,,,,Yes,Never,No,,Yes,Never,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Yes,No,Roughly square,,3,,,,Flat,2,2,No,Cleanliness,,,,,,,,,,,, 
Southern Province,Muhanga,121,Rural,6,Ordinary HH,1083.059,1087.677652935274,02,60,Yes,,Manufactured biomass stove,Manufactured biomass stove,Manufactured biomass stove,Manufactured biomass stove,Manufactured biomass stove,Manufactured biomass stove,Manufactured biomass stove,Yes,Never,Yes,Never,Yes,Less than half the time,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Yes,Yes,Roughly square,,3,,,,Flat,2,3,Yes,Price,,,,,,,,,,,, 
Southern Province,Muhanga,121,Rural,7,Ordinary HH,1083.059,1087.677652935274,02,30,No,,,,,,,,,No,,No,,No,,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Yes,No,Roughly square,,4,,,,Flat,5,1,No,Fuel savings,,,,,,,,,,,, 
Southern Province,Muhanga,121,Rural,8,Ordinary HH,1083.059,1087.677652935274,01,120,No,,3-Stones/Open fire stove,3-Stones/Open fire stove,3-Stones/Open fire stove,3-Stones/Open fire stove,3-Stones/Open fire stove,3-Stones/Open fire stove,3-Stones/Open fire stove,Yes,Less than half the time,Yes,Less than half the time,Yes,Less than half the time,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,No Opinion,Strongly Agree,Strongly Agree,Yes,No,Roughly square,,3,,,,Flat,3,2,Yes,Price,,,,,,,,,,,, 
Southern Province,Muhanga,121,Rural,9,Ordinary HH,1083.059,1087.677652935274,02,120,Yes,,,,,,,,,Yes,Never,Yes,Less than half the time,Yes,About half the time,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,No Opinion,Strongly Agree,Strongly Agree,No,,,,,,,,,,,,Price,,,,,,,,,,,, 
Southern Province,Muhanga,121,Rural,10,Ordinary HH,1083.059,1087.677652935274,02,60,No,,,,,,,,,No,,No,,No,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Yes,No,Roughly square,,3,,,,Flat,2,0,Yes,Price,,,,,,,,,,,, 
Southern Province,Muhanga,121,Rural,11,Ordinary HH,1083.059,1087.677652935274,02,60,No,,,,,,,,,No,,No,,No,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Yes,No,Roughly rectangular,,,3,2,,Flat,2,1,Yes,Price,,,,,,,,,,,, 
Southern Province,Muhanga,121,Rural,12,Ordinary HH,1083.059,1087.677652935274,02,60,Yes,,,,,,,,,No,,Yes,Always,No,,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Yes,No,Roughly square,,2,,,,Flat,2,0,Yes,Price,,,,,,,,,,,, 
Southern Province,Muhanga,121,Rural,13,Ordinary HH,1083.059,1087.677652935274,01,45,No,,,,,,,,,No,,No,,No,,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Yes,No,Roughly square,,5,,,,Flat,4,3,No,Fuel savings,,,,,,,,,,,, 
Southern Province,Muhanga,121,Rural,14,Ordinary HH,1083.059,1087.677652935274,02,300,No,,,,,,,,,No,,No,,No,,Strongly Agree,Agree,Agree,Strongly Agree,No Opinion,Agree,Strongly Agree,No Opinion,No,,,,,,,,,,,,Fuel savings,,,,,,,,,,,, 
Southern Province,Muhanga,121,Rural,15,Ordinary HH,1083.059,1087.677652935274,02,60,No,,,,,,,,,No,,No,,No,,Strongly Agree,Disagree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,No Opinion,Yes,No,Roughly square,,2,,,,Flat,6,2,No,Fuel savings,,,,,,,,,,,, 
Southern Province,Muhanga,121,Rural,16,Ordinary HH,1083.059,1087.677652935274,02,90,No,,,,,,,,,No,,No,,No,,Disagree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,No Opinion,No,,,,,,,,,,,,Fuel savings,,,,,,,,,,,, 
Southern Province,Muhanga,121,Rural,17,Ordinary HH,1083.059,1087.677652935274,01,60,Yes,,,,,,,,,Yes,About half the time,Yes,About half the time,Yes,About half the time,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Yes,Yes,Roughly square,,3,,,,Flat,2,2,No,Price,,,,,,,,,,,, 
Southern Province,Muhanga,121,Rural,18,Ordinary HH,1083.059,1087.677652935274,02,30,Yes,,,,,,,,,No,,No,,No,,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Yes,No,Roughly square,,3,,,,Flat,6,3,No,Fuel savings,,,,,,,,,,,, 
Southern Province,Muhanga,121,Rural,20,Ordinary HH,1083.059,1087.677652935274,02,180,No,,,,,,,,,Yes,Less than half the time,Yes,More than half the time,No,,Agree,Agree,Agree,Don't know,Don't know,Don't know,Disagree,Agree,Yes,No,Roughly square,,2,,,,Flat,5,2,Yes,Price,,,,,,,,,,,, 
