PROVINCE,DISTRICT,Cluster,HI04,HI05,TYPEHH,HH_WT,C_hhweight,K1A,K1B,K1C,K1D,K2A,K2B,K2C,K2D,K3A,K3B,K3C,K3D,K4A,K4B,K4C,K4D,K5A,K5B,K5C,K5D,K6A,K6B,K6C,K6D,K7A,K7B,K7C,K7D,K8A,K8B,K8C,K8D,K9A,K9B,K9C,K9D,L1A,L2A,L3A,L4A_1,L4A_2,L4A_3,L4A_4,L4A_5,L5A,L6A,L7A,L8A,L9A,L1B,L2B,L3B,L4B_1,L4B_2,L4B_3,L4B_4,L4B_5,L5B,L6B,L7B,L8B,L9B,L1C,L2C,L3C,L4C_1,L4C_2,L4C_3,L4C_4,L4C_5,L5C,L6C,L7C,L8C,L9C,L1D,L2D,L3D,L4D_1,L4D_2,L4D_3,L4D_4,L4D_5,L5D,L6D,L7D,L8D,L9D,L1E,L2E,L3E,L4E_1,L4E_2,L4E_3,L4E_4,L4E_5,L5E,L6E,L7E,L8E,L9E
Kigali City,Nyarugenge,4,Urban,21,Ordinary HH,262.5804,252.1639912786828,,,,,,,0,,,,60,,,,0,,,,600,,,,120,,,,240,,,,120,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kigali City,Nyarugenge,4,Urban,22,Ordinary HH,262.5804,252.1639912786828,,,,,60,,0,0,0,,0,0,0,,0,0,660,,0,0,60,,0,120,0,,0,60,30,,0,60,30,,0,60,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Kigali City,Nyarugenge,5,Urban,1,Ordinary HH,35.61450627615064,34.95401376104183,,,,,10,0,0,0,30,120,60,60,60,0,20,0,0,0,480,0,60,45,50,60,0,260,35,180,0,45,50,60,60,35,160,0,0,,0,,,,,,1,1,0,,0,0,,,,,,,,0,0,0,,0,1,1,0,,,,,,0,0,0,,0,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,
Kigali City,Nyarugenge,5,Urban,2,Ordinary HH,35.61450627615064,34.95401376104183,,,,,30,40,0,0,60,60,45,30,30,0,30,0,0,0,720,0,0,0,60,60,0,120,0,120,350,50,300,0,0,0,120,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Kigali City,Nyarugenge,5,Urban,3,Ordinary HH,35.61450627615064,34.95401376104183,,,,,40,,0,,60,,45,,45,,30,,0,,350,,120,,120,,0,,0,,180,,180,,180,,180,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Kigali City,Nyarugenge,5,Urban,4,Ordinary HH,35.61450627615064,34.95401376104183,,,,,180,0,0,0,540,240,120,240,30,0,0,60,0,0,600,0,120,180,120,240,60,0,0,540,120,30,120,30,60,60,120,60,1,0,0,,,,,,0,0,0,,0,1,0,0,,,,,,1,0,0,,0,0,,,,,,,,0,0,0,,0,1,0,0,,,,,,0,0,0,,0,,,,,,,,,,,,,
Kigali City,Nyarugenge,5,Urban,5,Ordinary HH,187.074,200.8102328927649,,,,,30,0,0,0,15,0,0,0,120,0,0,0,60,0,0,0,30,60,60,30,0,30,0,30,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Kigali City,Nyarugenge,5,Urban,6,Ordinary HH,187.074,200.8102328927649,,,,,120,,0,0,15,,0,30,30,,0,60,60,,60,0,30,,60,60,0,,0,60,0,,0,0,0,,0,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Kigali City,Nyarugenge,5,Urban,7,Ordinary HH,187.074,200.8102328927649,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kigali City,Nyarugenge,5,Urban,8,Ordinary HH,187.074,200.8102328927649,,,,,120,0,0,0,600,240,180,240,60,120,0,120,0,0,660,0,120,60,180,360,0,300,0,300,120,120,120,120,60,240,180,120,0,,0,,,,,,0,0,0,,0,2,2,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,
Kigali City,Nyarugenge,5,Urban,9,Ordinary HH,187.074,200.8102328927649,,,,,120,0,,,0,0,,,0,30,,,360,0,,,60,30,,,0,30,,,0,0,,,0,0,,,0,,0,,,,,,0,0,0,,0,1,0,1,0,0,1,0,0,1,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kigali City,Nyarugenge,5,Urban,10,Ordinary HH,187.074,200.8102328927649,,,,,,,0,,,,0,,,,0,,,,120,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kigali City,Nyarugenge,5,Urban,11,Ordinary HH,187.074,200.8102328927649,,,,,120,,0,,660,,180,,60,,60,,300,,600,,120,,240,,480,,540,,120,,120,,120,,120,,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,1,0,0,,,,,,0,0,0,,0
Kigali City,Nyarugenge,5,Urban,12,Ordinary HH,187.074,200.8102328927649,,,,,120,0,0,,30,0,30,,60,0,0,,0,0,600,,60,0,60,,0,0,0,,120,0,120,,30,0,30,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Kigali City,Nyarugenge,5,Urban,14,Ordinary HH,187.074,200.8102328927649,,,,,150,0,0,,300,0,0,,0,30,30,,360,0,540,,0,60,240,,0,30,0,,60,0,60,,0,120,0,,0,,0,,,,,,0,0,0,,0,1,0,1,1,0,0,0,0,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,1,1,1,0,0,1,1,0,0,0,0,,0
Kigali City,Nyarugenge,5,Urban,16,Ordinary HH,187.074,200.8102328927649,,,,,180,,0,0,360,,240,240,60,,120,120,300,,0,0,120,,180,240,60,,600,300,300,,180,180,300,,180,180,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,1,1,1,1,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,
Kigali City,Nyarugenge,5,Urban,17,Ordinary HH,187.074,200.8102328927649,,,,,,0,120,0,,0,0,0,,40,40,0,,0,300,0,,40,120,40,,80,80,80,,0,0,0,,0,0,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Kigali City,Nyarugenge,5,Urban,18,Ordinary HH,187.074,200.8102328927649,,,,,150,,0,,0,,0,,0,,30,,300,,0,,60,,40,,0,,30,,180,,60,,0,,60,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kigali City,Nyarugenge,5,Urban,20,Ordinary HH,187.074,200.8102328927649,,,,,120,,0,,0,,0,,30,,60,,0,,540,,60,,240,,30,,60,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kigali City,Nyarugenge,6,Urban,1,Ordinary HH,504.2603,574.4683135258695,,,,,60,,0,0,0,,0,0,0,,0,0,120,,240,120,0,,0,0,0,,0,0,0,,45,40,90,,0,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Kigali City,Nyarugenge,6,Urban,2,Ordinary HH,504.2603,574.4683135258695,,,,,,,30,,,,0,,,,0,,,,180,,,,180,,,,0,,,,630,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kigali City,Nyarugenge,6,Urban,3,Ordinary HH,504.2603,574.4683135258695,,,,,30,,0,,300,,0,,0,,0,,0,,0,,0,,0,,0,,0,,120,,120,,120,,120,,0,,0,,,,,,1,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Kigali City,Nyarugenge,6,Urban,4,Ordinary HH,504.2603,574.4683135258695,,,,,120,,0,,0,,0,,90,,0,,0,,720,,120,,180,,0,,0,,60,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kigali City,Nyarugenge,6,Urban,5,Ordinary HH,504.2603,574.4683135258695,,,,,120,0,0,0,0,0,0,0,60,0,0,0,480,0,600,0,0,0,0,0,0,0,0,0,240,0,180,30,240,0,30,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Kigali City,Nyarugenge,6,Urban,6,Ordinary HH,504.2603,574.4683135258695,,,,,,,0,,,,0,,,,0,,,,420,,,,120,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kigali City,Nyarugenge,6,Urban,7,Ordinary HH,504.2603,574.4683135258695,,,,,0,60,45,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kigali City,Nyarugenge,6,Urban,8,Ordinary HH,504.2603,574.4683135258695,,,,,40,,0,,0,,0,,0,,0,,0,,600,,180,,180,,0,,0,,0,,0,,0,,120,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kigali City,Nyarugenge,6,Urban,9,Ordinary HH,504.2603,574.4683135258695,,,,,30,,,,12,,,,0,,,,500,,,,60,,,,0,,,,120,,,,120,,,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Kigali City,Nyarugenge,6,Urban,10,Ordinary HH,504.2603,574.4683135258695,,,,,30,0,,,60,0,,,30,0,,,500,0,,,120,120,,,0,0,,,0,60,,,180,60,,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kigali City,Nyarugenge,6,Urban,11,Ordinary HH,504.2603,574.4683135258695,,,,,30,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,160,,0,,0,,90,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Kigali City,Nyarugenge,6,Urban,12,Ordinary HH,504.2603,574.4683135258695,,,,,80,,60,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,2,0,2,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Kigali City,Nyarugenge,6,Urban,13,Ordinary HH,504.2603,574.4683135258695,,,,,40,,0,,30,,30,,0,,0,,660,,900,,30,,180,,0,,0,,0,,60,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Kigali City,Nyarugenge,6,Urban,14,Ordinary HH,504.2603,574.4683135258695,,,,,140,0,0,,60,60,0,,60,30,0,,0,0,720,,0,45,180,,0,60,0,,60,30,120,,30,60,30,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,1,0,,0,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,2,2,2,2,0,0,0,0,0,0,0,,0
Kigali City,Nyarugenge,6,Urban,15,Ordinary HH,504.2603,574.4683135258695,,,,,,,60,,,,0,,,,0,,,,480,,,,240,,,,0,,,,45,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kigali City,Nyarugenge,6,Urban,16,Ordinary HH,504.2603,574.4683135258695,,,,,45,,20,0,0,,0,0,0,,0,0,0,,420,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,1,1,0,,,,,,0,0,0,,0
Kigali City,Nyarugenge,6,Urban,17,Ordinary HH,504.2603,574.4683135258695,,,,,120,0,0,0,600,0,180,240,60,0,30,0,0,0,720,0,30,120,60,240,0,0,0,0,60,120,120,60,0,60,0,60,1,0,0,,,,,,1,0,0,,0,0,,,,,,,,0,0,0,,0,1,0,0,,,,,,0,0,0,,0,1,1,0,,,,,,0,0,0,,0,1,1,0,,,,,,0,0,0,,0
Kigali City,Nyarugenge,6,Urban,18,Ordinary HH,504.2603,574.4683135258695,,,,,,,30,,,,0,,,,0,,,,720,,,,120,,,,0,,,,120,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kigali City,Nyarugenge,7,Urban,1,Ordinary HH,191.7855,188.5642477994629,,,,,180,0,0,,0,0,0,,0,0,0,,180,0,0,,0,0,0,,0,0,0,,60,240,0,,0,240,0,,1,0,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kigali City,Nyarugenge,7,Urban,2,Ordinary HH,191.7855,188.5642477994629,,,,,30,,0,,60,,60,,0,,0,,0,,0,,90,,180,,90,,90,,60,,60,,120,,120,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kigali City,Nyarugenge,7,Urban,3,Ordinary HH,191.7855,188.5642477994629,,,,,60,,0,,60,,30,,0,,0,,0,,0,,180,,270,,0,,0,,90,,120,,30,,45,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kigali City,Nyarugenge,7,Urban,4,Ordinary HH,191.7855,188.5642477994629,,,,,30,,0,0,120,,0,0,60,,0,0,0,,480,0,120,,0,0,0,,0,0,60,,60,30,60,,60,30,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Kigali City,Nyarugenge,7,Urban,5,Ordinary HH,191.7855,188.5642477994629,,,,,,,120,,,,0,,,,0,,,,480,,,,360,,,,0,,,,180,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kigali City,Nyarugenge,7,Urban,6,Ordinary HH,191.7855,188.5642477994629,,,,,30,,0,,0,,0,,120,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kigali City,Nyarugenge,7,Urban,7,Ordinary HH,191.7855,188.5642477994629,,,,,160,0,0,,60,0,30,,40,60,30,,480,0,480,,30,30,30,,30,30,30,,30,30,30,,30,60,60,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,,0
Kigali City,Nyarugenge,7,Urban,8,Ordinary HH,191.7855,188.5642477994629,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,90,,300,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kigali City,Nyarugenge,7,Urban,9,Ordinary HH,191.7855,188.5642477994629,,,,,,,60,,,,0,,,,0,,,,240,,,,30,,,,60,,,,30,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kigali City,Nyarugenge,7,Urban,10,Ordinary HH,191.7855,188.5642477994629,,,,,180,,,,0,,,,0,,,,0,,,,0,,,,0,,,,60,,,,30,,,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kigali City,Nyarugenge,7,Urban,11,Ordinary HH,191.7855,188.5642477994629,,,,,115,,,0,90,,,0,30,,,0,600,,,0,60,,,90,90,,,30,30,,,30,25,,,30,2,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,0,0,0,,0,1,0,0,,,,,,0,0,0,,0
Kigali City,Nyarugenge,7,Urban,12,Ordinary HH,191.7855,188.5642477994629,,,,,30,,0,,0,,0,,0,,0,,0,,0,,300,,300,,0,,0,,180,,180,,240,,240,,2,0,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kigali City,Nyarugenge,7,Urban,13,Ordinary HH,191.7855,188.5642477994629,,,,,0,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kigali City,Nyarugenge,7,Urban,14,Ordinary HH,191.7855,188.5642477994629,,,,,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Kigali City,Nyarugenge,7,Urban,15,Ordinary HH,191.7855,188.5642477994629,,,,,30,,0,,600,,120,,30,,0,,300,,480,,120,,60,,0,,0,,300,,60,,60,,0,,1,1,0,,,,,,1,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,1,0,0,,0,,,,,,,,,,,,,,2,2,2,0,2,2,0,0,0,0,0,,0
Kigali City,Nyarugenge,7,Urban,16,Ordinary HH,191.7855,188.5642477994629,,,,,60,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,0,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kigali City,Nyarugenge,7,Urban,17,Ordinary HH,191.7855,188.5642477994629,,,,,,,0,,,,0,,,,0,,,,780,,,,0,,,,0,,,,0,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kigali City,Nyarugenge,7,Urban,18,Ordinary HH,191.7855,188.5642477994629,,,,,30,0,0,0,0,0,0,0,0,0,30,0,0,0,960,0,0,0,0,0,0,0,0,0,0,30,0,0,120,0,50,0,0,,0,,,,,,0,0,0,,1,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Kigali City,Nyarugenge,8,Urban,1,Ordinary HH,709.7714999999999,691.7022258992835,,,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,45,0,0,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Kigali City,Nyarugenge,8,Urban,2,Ordinary HH,709.7714999999999,691.7022258992835,,,,,30,0,0,0,0,60,0,0,90,0,0,0,0,0,0,0,0,120,240,180,0,60,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,3,0,,0,1,0,0,,,,,,1,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Kigali City,Nyarugenge,8,Urban,3,Ordinary HH,709.7714999999999,691.7022258992835,,,,,100,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,30,,,60,120,,,0,60,,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kigali City,Nyarugenge,8,Urban,4,Ordinary HH,709.7714999999999,691.7022258992835,,,,,60,50,0,,120,0,0,,0,0,0,,0,0,0,,180,0,0,,60,0,0,,240,0,0,,0,60,60,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,1,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,1,0,0,,,,,,0,0,0,,0
Kigali City,Nyarugenge,8,Urban,5,Ordinary HH,709.7714999999999,691.7022258992835,,,,,0,,0,,0,,0,,0,,0,,480,,0,,120,,120,,30,,540,,60,,60,,0,,180,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kigali City,Nyarugenge,8,Urban,6,Ordinary HH,709.7714999999999,691.7022258992835,,,,,0,,0,,720,,60,,0,,0,,0,,660,,120,,60,,120,,0,,60,,30,,240,,30,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Kigali City,Nyarugenge,8,Urban,7,Ordinary HH,709.7714999999999,691.7022258992835,,,,,,0,0,0,,0,0,0,,0,120,0,,0,660,0,,0,180,0,,30,0,0,,0,0,120,,0,0,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Kigali City,Nyarugenge,8,Urban,8,Ordinary HH,709.7714999999999,691.7022258992835,,,,,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,60,,90,0,0,,0,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Kigali City,Nyarugenge,8,Urban,9,Ordinary HH,709.7714999999999,691.7022258992835,,,,,170,0,0,,180,0,60,,60,0,0,,0,0,720,,60,30,120,,0,60,0,,60,60,60,,100,30,60,,0,,0,,,,,,0,0,0,,0,0,,,,,,,0,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kigali City,Nyarugenge,8,Urban,10,Ordinary HH,709.7714999999999,691.7022258992835,,,,,140,,0,,0,,0,,0,,0,,840,,0,,120,,360,,0,,180,,30,,60,,45,,60,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kigali City,Nyarugenge,8,Urban,11,Ordinary HH,709.7714999999999,691.7022258992835,,,,,0,,0,,0,,0,,0,,0,,0,,540,,120,,60,,240,,240,,60,,60,,0,,180,,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kigali City,Nyarugenge,8,Urban,12,Ordinary HH,709.7714999999999,691.7022258992835,,,,,40,,0,,30,,0,,0,,0,,0,,540,,0,,0,,0,,0,,120,,120,,120,,120,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,1,1,0,,,,,,0,0,0,,0
Kigali City,Nyarugenge,8,Urban,13,Ordinary HH,709.7714999999999,691.7022258992835,,,,,160,,0,0,120,,120,180,90,,0,0,0,,720,0,45,,120,120,0,,0,60,0,,90,0,60,,90,60,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,1,0,0,,,,,,0,0,0,,0,1,1,1,0,0,1,0,0,0,0,0,,0
Kigali City,Nyarugenge,8,Urban,14,Ordinary HH,709.7714999999999,691.7022258992835,,,,,80,,60,0,0,,0,0,0,,60,0,0,,540,0,0,,120,0,0,,0,0,240,,360,0,240,,360,0,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Kigali City,Nyarugenge,8,Urban,15,Ordinary HH,709.7714999999999,691.7022258992835,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,60,,,,60,,,,0,,,,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kigali City,Nyarugenge,8,Urban,16,Ordinary HH,709.7714999999999,691.7022258992835,,,,,110,,,,0,,,,0,,,,0,,,,120,,,,0,,,,30,,,,180,,,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kigali City,Nyarugenge,8,Urban,17,Ordinary HH,709.7714999999999,691.7022258992835,,,,,140,,0,0,60,,60,90,0,,0,0,600,,600,0,30,,60,90,0,,0,120,60,,90,90,45,,60,30,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Kigali City,Nyarugenge,8,Urban,18,Ordinary HH,57.73261004784688,57.03740620952001,,,,,60,,0,,0,,0,,60,,30,,0,,500,,120,,60,,0,,0,,0,,0,,0,,120,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kigali City,Nyarugenge,9,Urban,2,Ordinary HH,450.0009,566.6928729667239,,,,,90,,60,,30,,60,,0,,0,,0,,780,,60,,60,,30,,60,,0,,0,,0,,0,,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,1,1,0,,,,,,1,0,0,,0
Kigali City,Nyarugenge,9,Urban,4,Ordinary HH,450.0009,566.6928729667239,,,,,,,30,,,,0,,,,0,,,,240,,,,240,,,,30,,,,60,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,1,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
