PROVINCE,DISTRICT,Cluster,HI04,HI05,TYPEHH,HH_WT,C_hhweight,I01,I17A,I18A,I19A,I17B,I18B,I19B,I17C,I18C,I19C,I17D,I18D,I19D,J01,J02,J03,J03_OTHER,J04,J05,J06,J06_OTHER
Kigali City,Nyarugenge,9,Urban,20,Ordinary HH,29.11057035040432,28.42542941488191,01,30,Weekly,0,30,Weekly,0,0,,,30,Weekly,25,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Nyarugenge,10,Urban,2,Ordinary HH,581.4858,706.5684298787947,02,20,Bi-weekly,0,30,Bi-weekly,30,0,,,,,,No,,, ,No,,, 
Kigali City,Nyarugenge,10,Urban,3,Ordinary HH,581.4858,706.5684298787947,01,,,,,,,10,Weekly,0,,,,No,,, ,No,,, 
Kigali City,Nyarugenge,10,Urban,4,Ordinary HH,581.4858,706.5684298787947,02,10,Monthly,10,0,,,0,,,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Nyarugenge,10,Urban,5,Ordinary HH,45.34522293577982,46.27204586894844,01,,,,,,,45,Bi-weekly,0,,,,No,,, ,No,,, 
Kigali City,Nyarugenge,10,Urban,6,Ordinary HH,581.4858,706.5684298787947,01,60,Monthly,30,,,,0,,,0,,,No,,, ,No,,, 
Kigali City,Nyarugenge,10,Urban,7,Ordinary HH,581.4858,706.5684298787947,01,,,,,,,15,Daily,10,,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Nyarugenge,10,Urban,8,Ordinary HH,581.4858,706.5684298787947,02,20,Monthly,0,,,,0,,,,,,No,,, ,No,,, 
Kigali City,Nyarugenge,10,Urban,9,Ordinary HH,581.4858,706.5684298787947,02,60,Weekly,0,0,,,0,,,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Nyarugenge,10,Urban,10,Ordinary HH,581.4858,706.5684298787947,05,45,Monthly,5,,,,0,,,,,,No,,, ,No,,, 
Kigali City,Nyarugenge,10,Urban,11,Ordinary HH,581.4858,706.5684298787947,02,30,Monthly,120,,,,30,Daily,10,,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Nyarugenge,10,Urban,12,Ordinary HH,581.4858,706.5684298787947,02,0,,,0,,,0,,,0,,,No,,, ,No,,, 
Kigali City,Nyarugenge,10,Urban,13,Ordinary HH,581.4858,706.5684298787947,01,15,Monthly,0,,,,15,Monthly,0,,,,Yes,LPG/cooking gas stove,, ,No,,, 
Kigali City,Nyarugenge,10,Urban,14,Ordinary HH,581.4858,706.5684298787947,01,45,Monthly,0,0,,,0,,,,,,No,,, ,No,,, 
Kigali City,Nyarugenge,10,Urban,15,Ordinary HH,581.4858,706.5684298787947,02,30,Monthly,5,0,,,0,,,,,,No,,, ,No,,, 
Kigali City,Nyarugenge,10,Urban,16,Ordinary HH,581.4858,706.5684298787947,01,30,Monthly,5,0,,,0,,,,,,No,,, ,No,,, 
Kigali City,Nyarugenge,10,Urban,17,Ordinary HH,581.4858,706.5684298787947,01,0,,,,,,60,Daily,30,0,,,No,,, ,No,,, 
Kigali City,Nyarugenge,10,Urban,18,Ordinary HH,581.4858,706.5684298787947,02,30,Monthly,30,,,,0,,,,,,Yes,LPG/cooking gas stove,, ,No,,, 
Kigali City,Nyarugenge,10,Urban,19,Ordinary HH,581.4858,706.5684298787947,01,10,Monthly,0,,,,10,Monthly,0,,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Nyarugenge,11,Urban,1,Ordinary HH,486.8111999999999,452.833735084069,02,10,Monthly,10,,,,0,,,,,,No,,, ,No,,, 
Kigali City,Nyarugenge,11,Urban,2,Ordinary HH,486.8111999999999,452.833735084069,03,30,Monthly,60,,,,30,Monthly,0,0,,,Yes,LPG/cooking gas stove,, ,No,,, 
Kigali City,Nyarugenge,11,Urban,3,Ordinary HH,486.8111999999999,452.833735084069,01,30,Monthly,0,,,,0,,,,,,No,,, ,No,,, 
Kigali City,Nyarugenge,11,Urban,4,Ordinary HH,486.8111999999999,452.833735084069,02,10,Monthly,120,,,,0,,,,,,No,,, ,No,,, 
Kigali City,Nyarugenge,11,Urban,5,Ordinary HH,486.8111999999999,452.833735084069,01,15,Monthly,30,,,,0,,,0,,,No,,, ,No,,, 
Kigali City,Nyarugenge,11,Urban,6,Ordinary HH,486.8111999999999,452.833735084069,03,0,,,,,,0,,,,,,No,,, ,No,,, 
Kigali City,Nyarugenge,11,Urban,7,Ordinary HH,486.8111999999999,452.833735084069,01,20,Monthly,10,,,,0,,,,,,No,,, ,No,,, 
Kigali City,Nyarugenge,11,Urban,8,Ordinary HH,486.8111999999999,452.833735084069,01,10,Daily,0,,,,0,,,,,,No,,, ,No,,, 
Kigali City,Nyarugenge,11,Urban,9,Ordinary HH,486.8111999999999,452.833735084069,01,60,Daily,10,,,,,,,,,,No,,, ,No,,, 
Kigali City,Nyarugenge,11,Urban,10,Ordinary HH,486.8111999999999,452.833735084069,01,10,Monthly,30,10,Monthly,0,0,,,,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Nyarugenge,11,Urban,11,Ordinary HH,486.8111999999999,452.833735084069,02,0,,,,,,0,,,,,,No,,, ,No,,, 
Kigali City,Nyarugenge,11,Urban,12,Ordinary HH,486.8111999999999,452.833735084069,02,20,Monthly,120,,,,0,,,,,,No,,, ,No,,, 
Kigali City,Nyarugenge,11,Urban,13,Ordinary HH,486.8111999999999,452.833735084069,01,10,Monthly,5,,,,0,,,,,,Yes,LPG/cooking gas stove,, ,No,,, 
Kigali City,Nyarugenge,11,Urban,14,Ordinary HH,486.8111999999999,452.833735084069,01,120,Monthly,45,,,,0,,,,,,No,,, ,No,,, 
Kigali City,Nyarugenge,11,Urban,15,Ordinary HH,486.8111999999999,452.833735084069,01,,,,,,,10,Weekly,0,,,,No,,, ,No,,, 
Kigali City,Nyarugenge,11,Urban,16,Ordinary HH,486.8111999999999,452.833735084069,02,0,,,,,,0,,,,,,No,,, ,No,,, 
Kigali City,Nyarugenge,11,Urban,17,Ordinary HH,486.8111999999999,452.833735084069,01,120,Daily,0,90,Weekly,0,0,,,0,,,No,,, ,No,,, 
Kigali City,Nyarugenge,11,Urban,18,Ordinary HH,486.8111999999999,452.833735084069,02,,,,,,,0,,,,,,No,,, ,No,,, 
Kigali City,Gasabo,12,Rural,1,Ordinary HH,699.2959000000001,713.2734757280056,01,50,Monthly,30,,,,,,,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Gasabo,12,Rural,2,Ordinary HH,73.16421861233481,78.23429284063168,01,120,Bi-weekly,20,0,,,,,,0,,,No,,, ,No,,, 
Kigali City,Gasabo,12,Rural,3,Ordinary HH,699.2959000000001,713.2734757280056,01,60,Daily,0,,,,20,Daily,0,,,,No,,, ,No,,, 
Kigali City,Gasabo,12,Rural,4,Ordinary HH,73.16421861233481,78.23429284063168,01,80,Weekly,20,,,,60,Weekly,20,60,Bi-weekly,60,No,,, ,No,,, 
Kigali City,Gasabo,12,Rural,5,Ordinary HH,73.16421861233481,78.23429284063168,01,60,Weekly,60,,,,60,Weekly,60,,,,No,,, ,No,,, 
Kigali City,Gasabo,12,Rural,6,Ordinary HH,73.16421861233481,78.23429284063168,02,60,Weekly,10,90,Weekly,20,0,,,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Gasabo,12,Rural,7,Ordinary HH,73.16421861233481,78.23429284063168,02,40,Daily,120,0,,,0,,,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Gasabo,12,Rural,8,Ordinary HH,73.16421861233481,78.23429284063168,02,60,Daily,0,0,,,15,Monthly,0,0,,,No,,, ,No,,, 
Kigali City,Gasabo,12,Rural,9,Ordinary HH,73.16421861233481,78.23429284063168,01,30,Daily,5,0,,,0,,,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Gasabo,12,Rural,10,Ordinary HH,699.2959000000001,713.2734757280056,01,120,Weekly,120,,,,120,Weekly,0,,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Gasabo,12,Rural,11,Ordinary HH,699.2959000000001,713.2734757280056,01,10,Daily,0,,,,10,Daily,0,0,,,No,,, ,No,,, 
Kigali City,Gasabo,12,Rural,12,Ordinary HH,699.2959000000001,713.2734757280056,01,10,Daily,10,0,,,0,,,,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Gasabo,12,Rural,13,Ordinary HH,699.2959000000001,713.2734757280056,02,10,Monthly,0,,,,0,,,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Gasabo,12,Rural,14,Ordinary HH,73.16421861233481,78.23429284063168,01,12,Weekly,5,12,Weekly,5,0,,,,,,No,,, ,No,,, 
Kigali City,Gasabo,12,Rural,15,Ordinary HH,699.2959000000001,713.2734757280056,02,120,Weekly,20,60,Weekly,15,0,,,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Gasabo,12,Rural,16,Ordinary HH,699.2959000000001,713.2734757280056,02,15,Monthly,5,0,,,0,,,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Gasabo,12,Rural,17,Ordinary HH,699.2959000000001,713.2734757280056,01,60,Weekly,5,60,Weekly,15,30,Bi-weekly,60,,,,No,,, ,No,,, 
Kigali City,Gasabo,12,Rural,18,Ordinary HH,699.2959000000001,713.2734757280056,02,0,,,0,,,0,,,,,,No,,, ,No,,, 
Kigali City,Gasabo,13,Rural,1,Ordinary HH,736.1804,790.5446794848733,01,10,Monthly,10,0,,,10,Monthly,90,0,,,No,,, ,No,,, 
Kigali City,Gasabo,13,Rural,2,Ordinary HH,736.1804,790.5446794848733,02,15,Weekly,0,0,,,15,Monthly,0,,,,No,,, ,No,,, 
Kigali City,Gasabo,13,Rural,3,Ordinary HH,736.1804,790.5446794848733,02,15,Daily,5,0,,,0,,,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Gasabo,13,Rural,4,Ordinary HH,736.1804,790.5446794848733,01,20,Monthly,30,,,,30,Monthly,0,,,,No,,, ,No,,, 
Kigali City,Gasabo,13,Rural,5,Ordinary HH,736.1804,790.5446794848733,01,20,Monthly,20,0,,,,,,,,,No,,, ,No,,, 
Kigali City,Gasabo,13,Rural,6,Ordinary HH,13.4902167539267,12.64790073511937,01,0,,,0,,,,,,,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Gasabo,13,Rural,7,Ordinary HH,13.4902167539267,12.64790073511937,02,0,,,0,,,0,,,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Gasabo,13,Rural,8,Ordinary HH,736.1804,790.5446794848733,02,30,Weekly,30,30,Weekly,30,0,,,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Gasabo,13,Rural,9,Ordinary HH,13.4902167539267,12.64790073511937,01,10,Daily,15,30,Weekly,15,,,,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Gasabo,13,Rural,10,Ordinary HH,736.1804,790.5446794848733,02,60,Daily,45,,,,0,,,,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Gasabo,13,Rural,11,Ordinary HH,736.1804,790.5446794848733,02,15,Monthly,5,0,,,15,Monthly,0,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Gasabo,13,Rural,12,Ordinary HH,736.1804,790.5446794848733,03,120,Monthly,60,,,,0,,,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Gasabo,13,Rural,13,Ordinary HH,13.4902167539267,12.64790073511937,02,500,Monthly,10,0,,,0,,,,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Gasabo,13,Rural,14,Ordinary HH,736.1804,790.5446794848733,05,0,,,0,,,0,,,,,,Yes,LPG/cooking gas stove,, ,Yes,Same solid fuel stove used for cooking,, 
Kigali City,Gasabo,13,Rural,15,Ordinary HH,736.1804,790.5446794848733,01,,,,,,,15,Monthly,15,,,,No,,, ,No,,, 
Kigali City,Gasabo,13,Rural,16,Ordinary HH,736.1804,790.5446794848733,02,0,,,,,,0,,,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Gasabo,13,Rural,17,Ordinary HH,736.1804,790.5446794848733,02,0,,,0,,,0,,,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Gasabo,13,Rural,18,Ordinary HH,736.1804,790.5446794848733,01,20,Monthly,20,,,,,,,,,,No,,, ,No,,, 
Kigali City,Gasabo,14,Urban,1,Ordinary HH,219.6804,231.3457916231179,02,10,Monthly,120,0,,,0,,,0,,,Yes,LPG/cooking gas stove,, ,No,,, 
Kigali City,Gasabo,14,Urban,2,Ordinary HH,219.6804,231.3457916231179,01,30,Monthly,30,0,,,,,,15,Monthly,0,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Gasabo,14,Urban,3,Ordinary HH,219.6804,231.3457916231179,03,30,Monthly,5,0,,,60,Monthly,5,,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Gasabo,14,Urban,4,Ordinary HH,219.6804,231.3457916231179,02,90,Monthly,60,0,,,0,,,,,,No,,, ,No,,, 
Kigali City,Gasabo,14,Urban,5,Ordinary HH,219.6804,231.3457916231179,02,10,Monthly,60,0,,,0,,,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Gasabo,14,Urban,6,Ordinary HH,219.6804,231.3457916231179,02,10,Monthly,5,0,,,0,,,,,,Yes,LPG/cooking gas stove,, ,No,,, 
Kigali City,Gasabo,14,Urban,7,Ordinary HH,219.6804,231.3457916231179,03,15,Monthly,10,0,,,0,,,,,,No,,, ,No,,, 
Kigali City,Gasabo,14,Urban,8,Ordinary HH,219.6804,231.3457916231179,04,20,Bi-weekly,60,,,,0,,,,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Gasabo,14,Urban,9,Ordinary HH,219.6804,231.3457916231179,02,120,Weekly,5,0,,,0,,,,,,No,,, ,No,,, 
Kigali City,Gasabo,14,Urban,10,Ordinary HH,219.6804,231.3457916231179,02,20,Weekly,5,0,,,0,,,0,,,No,,, ,No,,, 
Kigali City,Gasabo,14,Urban,11,Ordinary HH,219.6804,231.3457916231179,02,45,Monthly,120,,,,0,,,0,,,Yes,LPG/cooking gas stove,, ,No,,, 
Kigali City,Gasabo,14,Urban,12,Ordinary HH,219.6804,231.3457916231179,02,10,Monthly,10,0,,,0,,,,,,No,,, ,No,,, 
Kigali City,Gasabo,14,Urban,13,Ordinary HH,221.3076622222222,225.8310277137533,01,,,,,,,0,,,,,,No,,, ,No,,, 
Kigali City,Gasabo,14,Urban,14,Ordinary HH,219.6804,231.3457916231179,02,90,Daily,30,0,,,0,,,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Gasabo,14,Urban,15,Ordinary HH,219.6804,231.3457916231179,01,,,,,,,10,Monthly,30,,,,Yes,LPG/cooking gas stove,, ,No,,, 
Kigali City,Gasabo,14,Urban,16,Ordinary HH,219.6804,231.3457916231179,01,10,Daily,10,10,Daily,10,,,,0,,,No,,, ,No,,, 
Kigali City,Gasabo,14,Urban,17,Ordinary HH,219.6804,231.3457916231179,01,0,,,0,,,0,,,0,,,No,,, ,No,,, 
Kigali City,Gasabo,14,Urban,18,Ordinary HH,219.6804,231.3457916231179,01,10,Monthly,10,0,,,,,,,,,No,,, ,No,,, 
Kigali City,Gasabo,15,Urban,1,Ordinary HH,20.41481221374045,20.61979251079878,01,30,Weekly,10,0,,,0,,,0,,,No,,, ,No,,, 
Kigali City,Gasabo,15,Urban,2,Ordinary HH,20.41481221374045,20.61979251079878,01,60,Daily,10,,,,0,,,0,,,No,,, ,No,,, 
Kigali City,Gasabo,15,Urban,3,Ordinary HH,668.5850999999999,734.8034625032735,02,10,Monthly,7,0,,,0,,,0,,,No,,, ,No,,, 
Kigali City,Gasabo,15,Urban,4,Ordinary HH,668.5850999999999,734.8034625032735,01,15,Monthly,10,0,,,0,,,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Gasabo,15,Urban,5,Ordinary HH,668.5850999999999,734.8034625032735,01,45,Daily,10,0,,,0,,,,,,No,,, ,No,,, 
Kigali City,Gasabo,15,Urban,6,Ordinary HH,668.5850999999999,734.8034625032735,03,90,Daily,5,0,,,0,,,0,,,No,,, ,No,,, 
Kigali City,Gasabo,15,Urban,8,Ordinary HH,668.5850999999999,734.8034625032735,01,30,Daily,5,0,,,0,,,,,,No,,, ,No,,, 
Kigali City,Gasabo,15,Urban,9,Ordinary HH,668.5850999999999,734.8034625032735,01,45,Bi-weekly,10,0,,,0,,,,,,No,,, ,No,,, 
Kigali City,Gasabo,15,Urban,10,Ordinary HH,668.5850999999999,734.8034625032735,02,0,,,,,,10,Daily,30,,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Gasabo,15,Urban,11,Ordinary HH,668.5850999999999,734.8034625032735,02,20,Monthly,0,0,,,0,,,0,,,No,,, ,No,,, 
Kigali City,Gasabo,15,Urban,12,Ordinary HH,668.5850999999999,734.8034625032735,01,15,Monthly,5,0,,,0,,,0,,,Yes,LPG/cooking gas stove,, ,No,,, 
Kigali City,Gasabo,15,Urban,13,Ordinary HH,668.5850999999999,734.8034625032735,02,30,Monthly,5,,,,0,,,0,,,No,,, ,No,,, 
Kigali City,Gasabo,15,Urban,14,Ordinary HH,668.5850999999999,734.8034625032735,03,0,,,0,,,0,,,0,,,Yes,Electric kettle/coil,, ,No,,, 
Kigali City,Gasabo,15,Urban,15,Ordinary HH,668.5850999999999,734.8034625032735,02,40,Monthly,30,,,,0,,,0,,,No,,, ,No,,, 
Kigali City,Gasabo,15,Urban,16,Ordinary HH,668.5850999999999,734.8034625032735,02,90,Monthly,30,,,,5,Weekly,0,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Gasabo,15,Urban,17,Ordinary HH,668.5850999999999,734.8034625032735,02,15,Weekly,10,15,Daily,0,15,Daily,0,,,,No,,, ,No,,, 
Kigali City,Gasabo,15,Urban,18,Ordinary HH,668.5850999999999,734.8034625032735,02,20,Monthly,30,0,,,10,Monthly,15,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Gasabo,15,Urban,19,Ordinary HH,668.5850999999999,734.8034625032735,02,15,Bi-weekly,5,,,,0,,,,,,No,,, ,No,,, 
Kigali City,Gasabo,16,Urban,1,Ordinary HH,22.51949375,22.89949888665648,02,25,Daily,10,0,,,0,,,,,,No,,, ,No,,, 
Kigali City,Gasabo,16,Urban,2,Ordinary HH,22.51949375,22.89949888665648,02,120,Daily,30,,,,0,,,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Gasabo,16,Urban,3,Ordinary HH,22.51949375,22.89949888665648,02,25,Daily,60,0,,,0,,,0,,,No,,, ,No,,, 
Kigali City,Gasabo,16,Urban,4,Ordinary HH,22.51949375,22.89949888665648,02,30,Daily,5,0,,,0,,,0,,,No,,, ,No,,, 
Kigali City,Gasabo,16,Urban,5,Ordinary HH,443.4608,389.4940873621226,02,50,Weekly,0,,,,0,,,,,,No,,, ,No,,, 
Kigali City,Gasabo,16,Urban,6,Ordinary HH,443.4608,389.4940873621226,01,10,Monthly,5,,,,0,,,0,,,No,,, ,No,,, 
Kigali City,Gasabo,16,Urban,7,Ordinary HH,443.4608,389.4940873621226,02,15,Monthly,10,0,,,15,Monthly,20,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Gasabo,16,Urban,8,Ordinary HH,443.4608,389.4940873621226,02,20,Daily,10,,,,0,,,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Gasabo,16,Urban,9,Ordinary HH,443.4608,389.4940873621226,01,15,Monthly,10,,,,,,,,,,Yes,LPG/cooking gas stove,, ,No,,, 
Kigali City,Gasabo,16,Urban,10,Ordinary HH,443.4608,389.4940873621226,01,20,Monthly,20,,,,0,,,20,Monthly,20,No,,, ,No,,, 
Kigali City,Gasabo,16,Urban,11,Ordinary HH,443.4608,389.4940873621226,02,45,Daily,10,0,,,0,,,0,,,No,,, ,No,,, 
Kigali City,Gasabo,16,Urban,12,Ordinary HH,22.51949375,22.89949888665648,01,15,Daily,10,,,,15,Daily,20,,,,No,,, ,No,,, 
Kigali City,Gasabo,16,Urban,13,Ordinary HH,443.4608,389.4940873621226,01,0,,,0,,,20,Monthly,0,0,,,Yes,LPG/cooking gas stove,, ,No,,, 
Kigali City,Gasabo,16,Urban,14,Ordinary HH,443.4608,389.4940873621226,02,10,Daily,10,0,,,,,,,,,No,,, ,No,,, 
Kigali City,Gasabo,16,Urban,15,Ordinary HH,443.4608,389.4940873621226,02,0,,,,,,30,Monthly,0,,,,Yes,LPG/cooking gas stove,, ,No,,, 
Kigali City,Gasabo,16,Urban,16,Ordinary HH,443.4608,389.4940873621226,02,10,Monthly,10,0,,,0,,,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Gasabo,16,Urban,17,Ordinary HH,443.4608,389.4940873621226,02,10,Monthly,20,0,,,0,,,,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Gasabo,16,Urban,18,Ordinary HH,443.4608,389.4940873621226,01,10,Monthly,5,,,,0,,,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Gasabo,17,Urban,1,Ordinary HH,7.158091132686085,7.572493893804098,01,,,,,,,0,,,,,,No,,, ,No,,, 
Kigali City,Gasabo,17,Urban,2,Ordinary HH,85.07116000000001,95.12906849679698,02,0,,,0,,,0,,,0,,,No,,, ,No,,, 
Kigali City,Gasabo,17,Urban,3,Ordinary HH,7.158091132686085,7.572493893804098,02,0,,,0,,,0,,,0,,,No,,, ,No,,, 
Kigali City,Gasabo,17,Urban,4,Ordinary HH,7.158091132686085,7.572493893804098,01,,,,,,,5,Weekly,5,,,,No,,, ,No,,, 
Kigali City,Gasabo,17,Urban,5,Ordinary HH,7.158091132686085,7.572493893804098,02,40,Daily,15,,,,0,,,0,,,No,,, ,No,,, 
Kigali City,Gasabo,17,Urban,6,Ordinary HH,85.07116000000001,95.12906849679698,01,120,Weekly,45,,,,45,Weekly,30,90,Weekly,45,No,,, ,No,,, 
Kigali City,Gasabo,17,Urban,7,Ordinary HH,85.07116000000001,95.12906849679698,01,,,,,,,20,Weekly,0,,,,No,,, ,No,,, 
Kigali City,Gasabo,17,Urban,8,Ordinary HH,85.07116000000001,95.12906849679698,01,30,Monthly,0,30,Weekly,0,,,,,,,No,,, ,No,,, 
Kigali City,Gasabo,17,Urban,9,Ordinary HH,85.07116000000001,95.12906849679698,01,35,Monthly,0,,,,35,Monthly,0,,,,No,,, ,No,,, 
Kigali City,Gasabo,17,Urban,10,Ordinary HH,7.158091132686085,7.572493893804098,01,120,Monthly,120,,,,120,Bi-weekly,100,0,,,No,,, ,No,,, 
Kigali City,Gasabo,17,Urban,11,Ordinary HH,85.07116000000001,95.12906849679698,02,10,Monthly,10,10,Weekly,0,0,,,,,,No,,, ,No,,, 
Kigali City,Gasabo,17,Urban,12,Ordinary HH,85.07116000000001,95.12906849679698,01,45,Weekly,45,120,Weekly,30,,,,45,Weekly,60,No,,, ,No,,, 
Kigali City,Gasabo,17,Urban,13,Ordinary HH,85.07116000000001,95.12906849679698,02,45,Daily,0,120,Daily,5,0,,,0,,,No,,, ,No,,, 
Kigali City,Gasabo,17,Urban,14,Ordinary HH,85.07116000000001,95.12906849679698,02,10,Daily,5,10,Daily,0,0,,,0,,,No,,, ,No,,, 
Kigali City,Gasabo,17,Urban,15,Ordinary HH,85.07116000000001,95.12906849679698,01,120,Daily,120,,,,0,,,,,,No,,, ,No,,, 
Kigali City,Gasabo,17,Urban,16,Ordinary HH,85.07116000000001,95.12906849679698,01,10,Daily,0,,,,,,,0,,,No,,, ,No,,, 
Kigali City,Gasabo,17,Urban,17,Ordinary HH,85.07116000000001,95.12906849679698,01,,,,,,,5,Bi-weekly,0,,,,No,,, ,No,,, 
Kigali City,Gasabo,17,Urban,18,Ordinary HH,85.07116000000001,95.12906849679698,01,,,,,,,0,,,,,,No,,, ,No,,, 
Kigali City,Gasabo,18,Rural,1,Ordinary HH,947.7518,932.0417751262985,02,10,Monthly,10,,,,10,Monthly,10,,,,Yes,LPG/cooking gas stove,, ,No,,, 
Kigali City,Gasabo,18,Rural,2,Ordinary HH,947.7518,932.0417751262985,02,120,Daily,7,180,Weekly,10,0,,,120,Weekly,10,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Gasabo,18,Rural,3,Ordinary HH,143.5987575757576,149.4869540635007,02,0,,,,,,0,,,0,,,No,,, ,No,,, 
Kigali City,Gasabo,18,Rural,4,Ordinary HH,143.5987575757576,149.4869540635007,02,300,Weekly,45,0,,,0,,,0,,,No,,, ,No,,, 
Kigali City,Gasabo,18,Rural,5,Ordinary HH,143.5987575757576,149.4869540635007,01,,,,120,Weekly,20,0,,,,,,No,,, ,No,,, 
Kigali City,Gasabo,18,Rural,6,Ordinary HH,947.7518,932.0417751262985,02,30,Weekly,60,0,,,0,,,,,,No,,, ,No,,, 
Kigali City,Gasabo,18,Rural,7,Ordinary HH,143.5987575757576,149.4869540635007,01,0,,,,,,,,,180,Daily,0,No,,, ,No,,, 
Kigali City,Gasabo,18,Rural,8,Ordinary HH,947.7518,932.0417751262985,01,90,Weekly,120,120,Weekly,60,,,,30,Weekly,120,No,,, ,No,,, 
Kigali City,Gasabo,18,Rural,9,Ordinary HH,143.5987575757576,149.4869540635007,01,,,,,,,240,Weekly,45,,,,No,,, ,No,,, 
Kigali City,Gasabo,18,Rural,10,Ordinary HH,947.7518,932.0417751262985,01,90,Weekly,120,120,Weekly,45,90,Weekly,30,120,Weekly,60,No,,, ,No,,, 
Kigali City,Gasabo,18,Rural,11,Ordinary HH,947.7518,932.0417751262985,01,120,Weekly,45,,,,90,Weekly,45,,,,No,,, ,No,,, 
Kigali City,Gasabo,18,Rural,12,Ordinary HH,947.7518,932.0417751262985,02,30,Daily,10,,,,20,Monthly,5,20,Weekly,10,No,,, ,No,,, 
Kigali City,Gasabo,18,Rural,13,Ordinary HH,143.5987575757576,149.4869540635007,01,60,Monthly,0,0,,,,,,0,,,No,,, ,No,,, 
Kigali City,Gasabo,18,Rural,14,Ordinary HH,947.7518,932.0417751262985,02,30,Monthly,20,,,,0,,,,,,Yes,LPG/cooking gas stove,, ,No,,, 
Kigali City,Gasabo,18,Rural,15,Ordinary HH,143.5987575757576,149.4869540635007,02,30,Weekly,10,,,,10,Weekly,20,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Gasabo,18,Rural,16,Ordinary HH,947.7518,932.0417751262985,02,20,Weekly,5,,,,60,Weekly,5,0,,,No,,, ,No,,, 
Kigali City,Gasabo,18,Rural,17,Ordinary HH,143.5987575757576,149.4869540635007,02,20,Weekly,5,0,,,20,Bi-weekly,20,0,,,Yes,Same solid fuel stove used for cooking,, ,No,,, 
Kigali City,Gasabo,18,Rural,18,Ordinary HH,947.7518,932.0417751262985,01,120,Weekly,120,,,,30,Weekly,120,30,Weekly,60,No,,, ,No,,, 
Kigali City,Gasabo,19,Urban,1,Ordinary HH,683.8179,755.1158292638229,02,120,Weekly,10,0,,,0,,,,,,No,,, ,No,,, 
Kigali City,Gasabo,19,Urban,2,Ordinary HH,44.8755496875,45.81028611161896,02,0,,,,,,,,,0,,,No,,, ,No,,, 
