PROVINCE,DISTRICT,Cluster,HI04,HI05,TYPEHH,HH_WT,C_hhweight,F11,F12,F13,F14,F15,F16
Kigali City,Gasabo,15,Urban,2,Ordinary HH,20.41481221374045,20.61979251079878,Gasoline,No,,,,
Kigali City,Gasabo,15,Urban,3,Ordinary HH,668.5850999999999,734.8034625032735,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,15,Urban,3,Ordinary HH,668.5850999999999,734.8034625032735,Paraffin,No,,,,
Kigali City,Gasabo,15,Urban,3,Ordinary HH,668.5850999999999,734.8034625032735,Candle,Yes,1,30,100,
Kigali City,Gasabo,15,Urban,3,Ordinary HH,668.5850999999999,734.8034625032735,Gasoline,No,,,,
Kigali City,Gasabo,15,Urban,3,Ordinary HH,668.5850999999999,734.8034625032735,Diesel,No,,,,
Kigali City,Gasabo,15,Urban,3,Ordinary HH,668.5850999999999,734.8034625032735,Kerosene,No,,,,
Kigali City,Gasabo,15,Urban,4,Ordinary HH,668.5850999999999,734.8034625032735,Candle,No,,,,
Kigali City,Gasabo,15,Urban,4,Ordinary HH,668.5850999999999,734.8034625032735,Biogas,No,,,,
Kigali City,Gasabo,15,Urban,4,Ordinary HH,668.5850999999999,734.8034625032735,Kerosene,No,,,,
Kigali City,Gasabo,15,Urban,4,Ordinary HH,668.5850999999999,734.8034625032735,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,15,Urban,4,Ordinary HH,668.5850999999999,734.8034625032735,Gasoline,No,,,,
Kigali City,Gasabo,15,Urban,4,Ordinary HH,668.5850999999999,734.8034625032735,Diesel,No,,,,
Kigali City,Gasabo,15,Urban,5,Ordinary HH,668.5850999999999,734.8034625032735,Kerosene,No,,,,
Kigali City,Gasabo,15,Urban,5,Ordinary HH,668.5850999999999,734.8034625032735,Paraffin,No,,,,
Kigali City,Gasabo,15,Urban,5,Ordinary HH,668.5850999999999,734.8034625032735,Candle,No,,,,
Kigali City,Gasabo,15,Urban,5,Ordinary HH,668.5850999999999,734.8034625032735,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,15,Urban,5,Ordinary HH,668.5850999999999,734.8034625032735,Gasoline,No,,,,
Kigali City,Gasabo,15,Urban,5,Ordinary HH,668.5850999999999,734.8034625032735,Diesel,No,,,,
Kigali City,Gasabo,15,Urban,6,Ordinary HH,668.5850999999999,734.8034625032735,Kerosene,No,,,,
Kigali City,Gasabo,15,Urban,6,Ordinary HH,668.5850999999999,734.8034625032735,Paraffin,No,,,,
Kigali City,Gasabo,15,Urban,6,Ordinary HH,668.5850999999999,734.8034625032735,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,15,Urban,6,Ordinary HH,668.5850999999999,734.8034625032735,Gasoline,No,,,,
Kigali City,Gasabo,15,Urban,6,Ordinary HH,668.5850999999999,734.8034625032735,Biogas,No,,,,
Kigali City,Gasabo,15,Urban,6,Ordinary HH,668.5850999999999,734.8034625032735,Candle,No,,,,
Kigali City,Gasabo,15,Urban,8,Ordinary HH,668.5850999999999,734.8034625032735,Biogas,No,,,,
Kigali City,Gasabo,15,Urban,8,Ordinary HH,668.5850999999999,734.8034625032735,Diesel,No,,,,
Kigali City,Gasabo,15,Urban,8,Ordinary HH,668.5850999999999,734.8034625032735,Paraffin,No,,,,
Kigali City,Gasabo,15,Urban,8,Ordinary HH,668.5850999999999,734.8034625032735,Gasoline,No,,,,
Kigali City,Gasabo,15,Urban,8,Ordinary HH,668.5850999999999,734.8034625032735,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,15,Urban,8,Ordinary HH,668.5850999999999,734.8034625032735,Candle,Yes,2,14,100,
Kigali City,Gasabo,15,Urban,9,Ordinary HH,668.5850999999999,734.8034625032735,Paraffin,No,,,,
Kigali City,Gasabo,15,Urban,9,Ordinary HH,668.5850999999999,734.8034625032735,Diesel,No,,,,
Kigali City,Gasabo,15,Urban,9,Ordinary HH,668.5850999999999,734.8034625032735,Kerosene,No,,,,
Kigali City,Gasabo,15,Urban,9,Ordinary HH,668.5850999999999,734.8034625032735,Gasoline,No,,,,
Kigali City,Gasabo,15,Urban,9,Ordinary HH,668.5850999999999,734.8034625032735,Candle,Yes,4,30,200,
Kigali City,Gasabo,15,Urban,9,Ordinary HH,668.5850999999999,734.8034625032735,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,15,Urban,10,Ordinary HH,668.5850999999999,734.8034625032735,Biogas,No,,,,
Kigali City,Gasabo,15,Urban,10,Ordinary HH,668.5850999999999,734.8034625032735,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,15,Urban,10,Ordinary HH,668.5850999999999,734.8034625032735,Kerosene,No,,,,
Kigali City,Gasabo,15,Urban,10,Ordinary HH,668.5850999999999,734.8034625032735,Candle,No,,,,
Kigali City,Gasabo,15,Urban,10,Ordinary HH,668.5850999999999,734.8034625032735,Diesel,No,,,,
Kigali City,Gasabo,15,Urban,10,Ordinary HH,668.5850999999999,734.8034625032735,Gasoline,No,,,,
Kigali City,Gasabo,15,Urban,11,Ordinary HH,668.5850999999999,734.8034625032735,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,15,Urban,11,Ordinary HH,668.5850999999999,734.8034625032735,Candle,Yes,1,21,100,
Kigali City,Gasabo,15,Urban,11,Ordinary HH,668.5850999999999,734.8034625032735,Diesel,No,,,,
Kigali City,Gasabo,15,Urban,11,Ordinary HH,668.5850999999999,734.8034625032735,Kerosene,No,,,,
Kigali City,Gasabo,15,Urban,11,Ordinary HH,668.5850999999999,734.8034625032735,Biogas,No,,,,
Kigali City,Gasabo,15,Urban,11,Ordinary HH,668.5850999999999,734.8034625032735,Gasoline,No,,,,
Kigali City,Gasabo,15,Urban,12,Ordinary HH,668.5850999999999,734.8034625032735,Gasoline,No,,,,
Kigali City,Gasabo,15,Urban,12,Ordinary HH,668.5850999999999,734.8034625032735,Kerosene,No,,,,
Kigali City,Gasabo,15,Urban,12,Ordinary HH,668.5850999999999,734.8034625032735,Candle,No,,,,
Kigali City,Gasabo,15,Urban,12,Ordinary HH,668.5850999999999,734.8034625032735,Diesel,No,,,,
Kigali City,Gasabo,15,Urban,12,Ordinary HH,668.5850999999999,734.8034625032735,Biogas,No,,,,
Kigali City,Gasabo,15,Urban,12,Ordinary HH,668.5850999999999,734.8034625032735,Paraffin,No,,,,
Kigali City,Gasabo,15,Urban,13,Ordinary HH,668.5850999999999,734.8034625032735,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,15,Urban,13,Ordinary HH,668.5850999999999,734.8034625032735,Gasoline,No,,,,
Kigali City,Gasabo,15,Urban,13,Ordinary HH,668.5850999999999,734.8034625032735,Biogas,No,,,,
Kigali City,Gasabo,15,Urban,13,Ordinary HH,668.5850999999999,734.8034625032735,Diesel,No,,,,
Kigali City,Gasabo,15,Urban,13,Ordinary HH,668.5850999999999,734.8034625032735,Candle,No,,,,
Kigali City,Gasabo,15,Urban,13,Ordinary HH,668.5850999999999,734.8034625032735,Kerosene,No,,,,
Kigali City,Gasabo,15,Urban,14,Ordinary HH,668.5850999999999,734.8034625032735,Paraffin,No,,,,
Kigali City,Gasabo,15,Urban,14,Ordinary HH,668.5850999999999,734.8034625032735,Kerosene,No,,,,
Kigali City,Gasabo,15,Urban,14,Ordinary HH,668.5850999999999,734.8034625032735,Gasoline,No,,,,
Kigali City,Gasabo,15,Urban,14,Ordinary HH,668.5850999999999,734.8034625032735,Diesel,No,,,,
Kigali City,Gasabo,15,Urban,14,Ordinary HH,668.5850999999999,734.8034625032735,Candle,No,,,,
Kigali City,Gasabo,15,Urban,14,Ordinary HH,668.5850999999999,734.8034625032735,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,15,Urban,15,Ordinary HH,668.5850999999999,734.8034625032735,Diesel,No,,,,
Kigali City,Gasabo,15,Urban,15,Ordinary HH,668.5850999999999,734.8034625032735,Gasoline,No,,,,
Kigali City,Gasabo,15,Urban,15,Ordinary HH,668.5850999999999,734.8034625032735,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,15,Urban,15,Ordinary HH,668.5850999999999,734.8034625032735,Paraffin,No,,,,
Kigali City,Gasabo,15,Urban,15,Ordinary HH,668.5850999999999,734.8034625032735,Kerosene,No,,,,
Kigali City,Gasabo,15,Urban,15,Ordinary HH,668.5850999999999,734.8034625032735,Candle,No,,,,
Kigali City,Gasabo,15,Urban,16,Ordinary HH,668.5850999999999,734.8034625032735,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,15,Urban,16,Ordinary HH,668.5850999999999,734.8034625032735,Diesel,No,,,,
Kigali City,Gasabo,15,Urban,16,Ordinary HH,668.5850999999999,734.8034625032735,Paraffin,No,,,,
Kigali City,Gasabo,15,Urban,16,Ordinary HH,668.5850999999999,734.8034625032735,Biogas,No,,,,
Kigali City,Gasabo,15,Urban,16,Ordinary HH,668.5850999999999,734.8034625032735,Gasoline,No,,,,
Kigali City,Gasabo,15,Urban,16,Ordinary HH,668.5850999999999,734.8034625032735,Candle,No,,,,
Kigali City,Gasabo,15,Urban,17,Ordinary HH,668.5850999999999,734.8034625032735,Biogas,No,,,,
Kigali City,Gasabo,15,Urban,17,Ordinary HH,668.5850999999999,734.8034625032735,Candle,Yes,1,14,100,
Kigali City,Gasabo,15,Urban,17,Ordinary HH,668.5850999999999,734.8034625032735,Gasoline,No,,,,
Kigali City,Gasabo,15,Urban,17,Ordinary HH,668.5850999999999,734.8034625032735,Kerosene,No,,,,
Kigali City,Gasabo,15,Urban,17,Ordinary HH,668.5850999999999,734.8034625032735,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,15,Urban,17,Ordinary HH,668.5850999999999,734.8034625032735,Diesel,No,,,,
Kigali City,Gasabo,15,Urban,18,Ordinary HH,668.5850999999999,734.8034625032735,Kerosene,No,,,,
Kigali City,Gasabo,15,Urban,18,Ordinary HH,668.5850999999999,734.8034625032735,Biogas,No,,,,
Kigali City,Gasabo,15,Urban,18,Ordinary HH,668.5850999999999,734.8034625032735,Candle,No,,,,
Kigali City,Gasabo,15,Urban,18,Ordinary HH,668.5850999999999,734.8034625032735,Paraffin,No,,,,
Kigali City,Gasabo,15,Urban,18,Ordinary HH,668.5850999999999,734.8034625032735,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,15,Urban,18,Ordinary HH,668.5850999999999,734.8034625032735,Diesel,No,,,,
Kigali City,Gasabo,15,Urban,19,Ordinary HH,668.5850999999999,734.8034625032735,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,15,Urban,19,Ordinary HH,668.5850999999999,734.8034625032735,Kerosene,No,,,,
Kigali City,Gasabo,15,Urban,19,Ordinary HH,668.5850999999999,734.8034625032735,Candle,Yes,2,14,100,
Kigali City,Gasabo,15,Urban,19,Ordinary HH,668.5850999999999,734.8034625032735,Gasoline,No,,,,
Kigali City,Gasabo,15,Urban,19,Ordinary HH,668.5850999999999,734.8034625032735,Diesel,No,,,,
Kigali City,Gasabo,15,Urban,19,Ordinary HH,668.5850999999999,734.8034625032735,Paraffin,No,,,,
Kigali City,Gasabo,16,Urban,1,Ordinary HH,22.51949375,22.89949888665648,Kerosene,No,,,,
Kigali City,Gasabo,16,Urban,1,Ordinary HH,22.51949375,22.89949888665648,Candle,No,,,,
Kigali City,Gasabo,16,Urban,1,Ordinary HH,22.51949375,22.89949888665648,Paraffin,No,,,,
Kigali City,Gasabo,16,Urban,1,Ordinary HH,22.51949375,22.89949888665648,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,16,Urban,1,Ordinary HH,22.51949375,22.89949888665648,Biogas,No,,,,
Kigali City,Gasabo,16,Urban,1,Ordinary HH,22.51949375,22.89949888665648,Gasoline,No,,,,
Kigali City,Gasabo,16,Urban,2,Ordinary HH,22.51949375,22.89949888665648,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,16,Urban,2,Ordinary HH,22.51949375,22.89949888665648,Gasoline,No,,,,
Kigali City,Gasabo,16,Urban,2,Ordinary HH,22.51949375,22.89949888665648,Paraffin,No,,,,
Kigali City,Gasabo,16,Urban,2,Ordinary HH,22.51949375,22.89949888665648,Diesel,No,,,,
Kigali City,Gasabo,16,Urban,2,Ordinary HH,22.51949375,22.89949888665648,Candle,No,,,,
Kigali City,Gasabo,16,Urban,2,Ordinary HH,22.51949375,22.89949888665648,Kerosene,No,,,,
Kigali City,Gasabo,16,Urban,3,Ordinary HH,22.51949375,22.89949888665648,Diesel,No,,,,
Kigali City,Gasabo,16,Urban,3,Ordinary HH,22.51949375,22.89949888665648,Paraffin,No,,,,
Kigali City,Gasabo,16,Urban,3,Ordinary HH,22.51949375,22.89949888665648,Gasoline,No,,,,
Kigali City,Gasabo,16,Urban,3,Ordinary HH,22.51949375,22.89949888665648,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,16,Urban,3,Ordinary HH,22.51949375,22.89949888665648,Kerosene,No,,,,
Kigali City,Gasabo,16,Urban,3,Ordinary HH,22.51949375,22.89949888665648,Candle,No,,,,
Kigali City,Gasabo,16,Urban,4,Ordinary HH,22.51949375,22.89949888665648,Gasoline,No,,,,
Kigali City,Gasabo,16,Urban,4,Ordinary HH,22.51949375,22.89949888665648,Candle,No,,,,
Kigali City,Gasabo,16,Urban,4,Ordinary HH,22.51949375,22.89949888665648,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,16,Urban,4,Ordinary HH,22.51949375,22.89949888665648,Diesel,No,,,,
Kigali City,Gasabo,16,Urban,4,Ordinary HH,22.51949375,22.89949888665648,Paraffin,No,,,,
Kigali City,Gasabo,16,Urban,4,Ordinary HH,22.51949375,22.89949888665648,Kerosene,No,,,,
Kigali City,Gasabo,16,Urban,5,Ordinary HH,443.4608,389.4940873621226,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,16,Urban,5,Ordinary HH,443.4608,389.4940873621226,Paraffin,No,,,,
Kigali City,Gasabo,16,Urban,5,Ordinary HH,443.4608,389.4940873621226,Candle,No,,,,
Kigali City,Gasabo,16,Urban,5,Ordinary HH,443.4608,389.4940873621226,Diesel,No,,,,
Kigali City,Gasabo,16,Urban,5,Ordinary HH,443.4608,389.4940873621226,Biogas,No,,,,
Kigali City,Gasabo,16,Urban,5,Ordinary HH,443.4608,389.4940873621226,Gasoline,No,,,,
Kigali City,Gasabo,16,Urban,6,Ordinary HH,443.4608,389.4940873621226,Biogas,No,,,,
Kigali City,Gasabo,16,Urban,6,Ordinary HH,443.4608,389.4940873621226,Kerosene,Yes,1,7,2000,100
Kigali City,Gasabo,16,Urban,6,Ordinary HH,443.4608,389.4940873621226,Paraffin,No,,,,
Kigali City,Gasabo,16,Urban,6,Ordinary HH,443.4608,389.4940873621226,Gasoline,No,,,,
Kigali City,Gasabo,16,Urban,6,Ordinary HH,443.4608,389.4940873621226,Diesel,No,,,,
Kigali City,Gasabo,16,Urban,6,Ordinary HH,443.4608,389.4940873621226,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,16,Urban,7,Ordinary HH,443.4608,389.4940873621226,Biogas,No,,,,
Kigali City,Gasabo,16,Urban,7,Ordinary HH,443.4608,389.4940873621226,Kerosene,No,,,,
Kigali City,Gasabo,16,Urban,7,Ordinary HH,443.4608,389.4940873621226,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,16,Urban,7,Ordinary HH,443.4608,389.4940873621226,Candle,Yes,8,7,100,
Kigali City,Gasabo,16,Urban,7,Ordinary HH,443.4608,389.4940873621226,Paraffin,No,,,,
Kigali City,Gasabo,16,Urban,7,Ordinary HH,443.4608,389.4940873621226,Gasoline,No,,,,
Kigali City,Gasabo,16,Urban,8,Ordinary HH,443.4608,389.4940873621226,Paraffin,No,,,,
Kigali City,Gasabo,16,Urban,8,Ordinary HH,443.4608,389.4940873621226,Diesel,No,,,,
Kigali City,Gasabo,16,Urban,8,Ordinary HH,443.4608,389.4940873621226,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,16,Urban,8,Ordinary HH,443.4608,389.4940873621226,Kerosene,No,,,,
Kigali City,Gasabo,16,Urban,8,Ordinary HH,443.4608,389.4940873621226,Gasoline,No,,,,
Kigali City,Gasabo,16,Urban,8,Ordinary HH,443.4608,389.4940873621226,Candle,Yes,2,7,200,
Kigali City,Gasabo,16,Urban,9,Ordinary HH,443.4608,389.4940873621226,Kerosene,No,,,,
Kigali City,Gasabo,16,Urban,9,Ordinary HH,443.4608,389.4940873621226,Gasoline,No,,,,
Kigali City,Gasabo,16,Urban,9,Ordinary HH,443.4608,389.4940873621226,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,16,Urban,9,Ordinary HH,443.4608,389.4940873621226,Biogas,No,,,,
Kigali City,Gasabo,16,Urban,9,Ordinary HH,443.4608,389.4940873621226,Candle,Yes,1,7,100,
Kigali City,Gasabo,16,Urban,9,Ordinary HH,443.4608,389.4940873621226,Diesel,No,,,,
Kigali City,Gasabo,16,Urban,10,Ordinary HH,443.4608,389.4940873621226,Kerosene,No,,,,
Kigali City,Gasabo,16,Urban,10,Ordinary HH,443.4608,389.4940873621226,Gasoline,No,,,,
Kigali City,Gasabo,16,Urban,10,Ordinary HH,443.4608,389.4940873621226,Candle,Yes,2,14,200,
Kigali City,Gasabo,16,Urban,10,Ordinary HH,443.4608,389.4940873621226,Biogas,No,,,,
Kigali City,Gasabo,16,Urban,10,Ordinary HH,443.4608,389.4940873621226,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,16,Urban,10,Ordinary HH,443.4608,389.4940873621226,Diesel,No,,,,
Kigali City,Gasabo,16,Urban,11,Ordinary HH,443.4608,389.4940873621226,Paraffin,No,,,,
Kigali City,Gasabo,16,Urban,11,Ordinary HH,443.4608,389.4940873621226,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,16,Urban,11,Ordinary HH,443.4608,389.4940873621226,Gasoline,No,,,,
Kigali City,Gasabo,16,Urban,11,Ordinary HH,443.4608,389.4940873621226,Kerosene,No,,,,
Kigali City,Gasabo,16,Urban,11,Ordinary HH,443.4608,389.4940873621226,Diesel,No,,,,
Kigali City,Gasabo,16,Urban,11,Ordinary HH,443.4608,389.4940873621226,Candle,No,,,,
Kigali City,Gasabo,16,Urban,12,Ordinary HH,22.51949375,22.89949888665648,Candle,No,,,,
Kigali City,Gasabo,16,Urban,12,Ordinary HH,22.51949375,22.89949888665648,Diesel,No,,,,
Kigali City,Gasabo,16,Urban,12,Ordinary HH,22.51949375,22.89949888665648,Biogas,No,,,,
Kigali City,Gasabo,16,Urban,12,Ordinary HH,22.51949375,22.89949888665648,Kerosene,No,,,,
Kigali City,Gasabo,16,Urban,12,Ordinary HH,22.51949375,22.89949888665648,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,16,Urban,12,Ordinary HH,22.51949375,22.89949888665648,Gasoline,No,,,,
Kigali City,Gasabo,16,Urban,13,Ordinary HH,443.4608,389.4940873621226,Paraffin,No,,,,
Kigali City,Gasabo,16,Urban,13,Ordinary HH,443.4608,389.4940873621226,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,16,Urban,13,Ordinary HH,443.4608,389.4940873621226,Biogas,No,,,,
Kigali City,Gasabo,16,Urban,13,Ordinary HH,443.4608,389.4940873621226,Kerosene,No,,,,
Kigali City,Gasabo,16,Urban,13,Ordinary HH,443.4608,389.4940873621226,Gasoline,No,,,,
Kigali City,Gasabo,16,Urban,13,Ordinary HH,443.4608,389.4940873621226,Diesel,No,,,,
Kigali City,Gasabo,16,Urban,14,Ordinary HH,443.4608,389.4940873621226,Kerosene,No,,,,
Kigali City,Gasabo,16,Urban,14,Ordinary HH,443.4608,389.4940873621226,Biogas,No,,,,
Kigali City,Gasabo,16,Urban,14,Ordinary HH,443.4608,389.4940873621226,Diesel,No,,,,
Kigali City,Gasabo,16,Urban,14,Ordinary HH,443.4608,389.4940873621226,Gasoline,No,,,,
Kigali City,Gasabo,16,Urban,14,Ordinary HH,443.4608,389.4940873621226,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,16,Urban,14,Ordinary HH,443.4608,389.4940873621226,Paraffin,No,,,,
Kigali City,Gasabo,16,Urban,15,Ordinary HH,443.4608,389.4940873621226,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,16,Urban,15,Ordinary HH,443.4608,389.4940873621226,Biogas,No,,,,
Kigali City,Gasabo,16,Urban,15,Ordinary HH,443.4608,389.4940873621226,Gasoline,No,,,,
Kigali City,Gasabo,16,Urban,15,Ordinary HH,443.4608,389.4940873621226,Diesel,No,,,,
Kigali City,Gasabo,16,Urban,15,Ordinary HH,443.4608,389.4940873621226,Candle,Yes,2,21,100,
Kigali City,Gasabo,16,Urban,15,Ordinary HH,443.4608,389.4940873621226,Paraffin,No,,,,
Kigali City,Gasabo,16,Urban,16,Ordinary HH,443.4608,389.4940873621226,Gasoline,No,,,,
Kigali City,Gasabo,16,Urban,16,Ordinary HH,443.4608,389.4940873621226,Paraffin,No,,,,
Kigali City,Gasabo,16,Urban,16,Ordinary HH,443.4608,389.4940873621226,Diesel,No,,,,
Kigali City,Gasabo,16,Urban,16,Ordinary HH,443.4608,389.4940873621226,Kerosene,No,,,,
Kigali City,Gasabo,16,Urban,16,Ordinary HH,443.4608,389.4940873621226,Candle,No,,,,
Kigali City,Gasabo,16,Urban,16,Ordinary HH,443.4608,389.4940873621226,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,16,Urban,17,Ordinary HH,443.4608,389.4940873621226,Biogas,No,,,,
Kigali City,Gasabo,16,Urban,17,Ordinary HH,443.4608,389.4940873621226,Paraffin,No,,,,
Kigali City,Gasabo,16,Urban,17,Ordinary HH,443.4608,389.4940873621226,Candle,No,,,,
Kigali City,Gasabo,16,Urban,17,Ordinary HH,443.4608,389.4940873621226,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,16,Urban,17,Ordinary HH,443.4608,389.4940873621226,Kerosene,No,,,,
Kigali City,Gasabo,16,Urban,17,Ordinary HH,443.4608,389.4940873621226,Diesel,No,,,,
Kigali City,Gasabo,16,Urban,18,Ordinary HH,443.4608,389.4940873621226,Biogas,No,,,,
Kigali City,Gasabo,16,Urban,18,Ordinary HH,443.4608,389.4940873621226,Diesel,No,,,,
Kigali City,Gasabo,16,Urban,18,Ordinary HH,443.4608,389.4940873621226,Candle,No,,,,
Kigali City,Gasabo,16,Urban,18,Ordinary HH,443.4608,389.4940873621226,Paraffin,No,,,,
Kigali City,Gasabo,16,Urban,18,Ordinary HH,443.4608,389.4940873621226,Gasoline,No,,,,
Kigali City,Gasabo,16,Urban,18,Ordinary HH,443.4608,389.4940873621226,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,17,Urban,1,Ordinary HH,7.158091132686085,7.572493893804098,Gasoline,No,,,,
Kigali City,Gasabo,17,Urban,1,Ordinary HH,7.158091132686085,7.572493893804098,Kerosene,No,,,,
Kigali City,Gasabo,17,Urban,1,Ordinary HH,7.158091132686085,7.572493893804098,Diesel,No,,,,
Kigali City,Gasabo,17,Urban,1,Ordinary HH,7.158091132686085,7.572493893804098,Candle,Yes,7,1,100,
Kigali City,Gasabo,17,Urban,1,Ordinary HH,7.158091132686085,7.572493893804098,Paraffin,No,,,,
Kigali City,Gasabo,17,Urban,1,Ordinary HH,7.158091132686085,7.572493893804098,Biogas,No,,,,
Kigali City,Gasabo,17,Urban,2,Ordinary HH,85.07116000000001,95.12906849679698,Candle,No,,,,
Kigali City,Gasabo,17,Urban,2,Ordinary HH,85.07116000000001,95.12906849679698,Paraffin,No,,,,
Kigali City,Gasabo,17,Urban,2,Ordinary HH,85.07116000000001,95.12906849679698,Kerosene,No,,,,
Kigali City,Gasabo,17,Urban,2,Ordinary HH,85.07116000000001,95.12906849679698,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,17,Urban,2,Ordinary HH,85.07116000000001,95.12906849679698,Gasoline,No,,,,
Kigali City,Gasabo,17,Urban,2,Ordinary HH,85.07116000000001,95.12906849679698,Diesel,No,,,,
Kigali City,Gasabo,17,Urban,3,Ordinary HH,7.158091132686085,7.572493893804098,Kerosene,No,,,,
Kigali City,Gasabo,17,Urban,3,Ordinary HH,7.158091132686085,7.572493893804098,Diesel,No,,,,
Kigali City,Gasabo,17,Urban,3,Ordinary HH,7.158091132686085,7.572493893804098,Biogas,No,,,,
Kigali City,Gasabo,17,Urban,3,Ordinary HH,7.158091132686085,7.572493893804098,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,17,Urban,3,Ordinary HH,7.158091132686085,7.572493893804098,Candle,Yes,10,1,100,
Kigali City,Gasabo,17,Urban,3,Ordinary HH,7.158091132686085,7.572493893804098,Gasoline,No,,,,
Kigali City,Gasabo,17,Urban,4,Ordinary HH,7.158091132686085,7.572493893804098,Paraffin,No,,,,
Kigali City,Gasabo,17,Urban,4,Ordinary HH,7.158091132686085,7.572493893804098,Gasoline,No,,,,
Kigali City,Gasabo,17,Urban,4,Ordinary HH,7.158091132686085,7.572493893804098,Kerosene,No,,,,
Kigali City,Gasabo,17,Urban,4,Ordinary HH,7.158091132686085,7.572493893804098,Biogas,No,,,,
Kigali City,Gasabo,17,Urban,4,Ordinary HH,7.158091132686085,7.572493893804098,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,17,Urban,4,Ordinary HH,7.158091132686085,7.572493893804098,Diesel,No,,,,
Kigali City,Gasabo,17,Urban,5,Ordinary HH,7.158091132686085,7.572493893804098,Biogas,No,,,,
Kigali City,Gasabo,17,Urban,5,Ordinary HH,7.158091132686085,7.572493893804098,Diesel,No,,,,
Kigali City,Gasabo,17,Urban,5,Ordinary HH,7.158091132686085,7.572493893804098,Gasoline,No,,,,
Kigali City,Gasabo,17,Urban,5,Ordinary HH,7.158091132686085,7.572493893804098,Another fuel-based lamp,No,,,,
Kigali City,Gasabo,17,Urban,5,Ordinary HH,7.158091132686085,7.572493893804098,Candle,Yes,9,1,100,
Kigali City,Gasabo,17,Urban,5,Ordinary HH,7.158091132686085,7.572493893804098,Kerosene,No,,,,
Kigali City,Gasabo,17,Urban,6,Ordinary HH,85.07116000000001,95.12906849679698,Biogas,No,,,,
Kigali City,Gasabo,17,Urban,6,Ordinary HH,85.07116000000001,95.12906849679698,Kerosene,No,,,,
Kigali City,Gasabo,17,Urban,6,Ordinary HH,85.07116000000001,95.12906849679698,Diesel,No,,,,
